x,y
5139.754705404796,1372.5853658536566
5137.888070250764,1430.4430454456874
5132.2955315448335,1488.072387209028
5122.99916048229,1545.2459544600802
5110.0356455926085,1601.7381092490223
5093.456147946593,1657.3259028497132
5073.3260992470005,1711.7899556364582
5049.724943599504,1764.915322875167
5022.745823983099,1816.4923430120193
4992.495214657329,1866.317465111835
4959.09250095701,1914.1940521806187
4922.66950813287,1959.9331572019419
4883.369981097504,2003.3542688244952
4841.349017129874,2044.2860237579227
4796.772453777207,2082.566883065443
4749.816214369963,2118.04576968423
4700.665613732816,2150.5826646575606
4649.5146268317085,2180.049159725669
4596.565123243275,2206.328964094482
4542.026070467852,2229.318363382257
4486.112709230221,2248.9266289328616
4429.045704022803,2265.0763758803328
4371.050272243715,2277.7038685515863
4312.3552953665985,2286.7592720020016
4253.192415650003,2292.20684869118
4193.79512195122,2294.0250995226897
4134.397828252437,2292.20684869118
4075.2349485358404,2286.7592720020016
4016.539971658724,2277.7038685515863
3958.5445398796364,2265.0763758803328
3901.477534672218,2248.9266289328616
3845.5641734345872,2229.3183633822564
3791.0251206591643,2206.328964094482
3738.075617070731,2180.0491597256687
3686.9246301696226,2150.5826646575606
3637.774029532476,2118.04576968423
3590.817790125232,2082.566883065443
3546.241226772566,2044.2860237579227
3504.2202628049354,2003.3542688244947
3464.920735769569,1959.9331572019416
3428.4977429454298,1914.1940521806187
3395.0950292451107,1866.317465111835
3364.8444199193395,1816.4923430120193
3337.865300302936,1764.9153228751666
3314.264144655439,1711.7899556364582
3294.134095955846,1657.325902849713
3277.554598309831,1601.7381092490223
3264.59108342015,1545.24595446008
3255.2947123576064,1488.0723872090277
3249.702173651676,1430.4430454456872
3247.8355384976426,1372.5853658536564
3249.702173651676,1314.7276862616259
3255.2947123576064,1257.0983444982853
3264.59108342015,1199.9247772472331
3277.554598309831,1143.4326224582908
3294.134095955846,1087.8448288575996
3314.264144655439,1033.3807760708546
3337.865300302936,980.2554088321465
3364.8444199193395,928.6783886952937
3395.0950292451107,878.8532665954782
3428.4977429454298,830.9766795266945
3464.9207357695695,785.2375745053712
3504.2202628049354,741.8164628828182
3546.241226772566,700.8847079493904
3590.817790125232,662.6038486418702
3637.774029532476,627.1249620230834
3686.924630169623,594.5880670497523
3738.075617070731,565.1215719816443
3791.0251206591647,538.8417676128311
3845.5641734345877,515.8523683250565
3901.477534672218,496.2441027744518
3958.544539879637,480.0943558269804
4016.539971658724,467.46686315572686
4075.234948535841,458.4114597053117
4134.397828252437,452.96388301613354
4193.79512195122,451.1456321846234
4253.192415650003,452.96388301613354
4312.3552953665985,458.4114597053117
4371.050272243716,467.46686315572697
4429.045704022803,480.0943558269805
4486.112709230221,496.2441027744517
4542.026070467852,515.8523683250568
4596.565123243275,538.8417676128312
4649.514626831709,565.1215719816445
4700.665613732816,594.5880670497527
4749.816214369964,627.1249620230838
4796.772453777207,662.6038486418705
4841.349017129874,700.8847079493905
4883.369981097504,741.8164628828187
4922.66950813287,785.2375745053715
4959.09250095701,830.9766795266952
4992.495214657329,878.8532665954785
5022.745823983099,928.6783886952938
5049.724943599504,980.2554088321469
5073.3260992470005,1033.380776070855
5093.456147946594,1087.8448288576005
5110.0356455926085,1143.4326224582912
5122.99916048229,1199.9247772472331
5132.2955315448335,1257.0983444982858
5137.888070250764,1314.727686261626
