x,y
4024.0795176220713,263.7496433800906
4022.4277853015456,263.755199036836
4017.7207880856176,264.36280584921764
4007.235100409142,267.3675408642552
3991.397532113569,273.1706733210593
3977.86156069889,278.2491666833063
3968.0657249300825,281.3319680690341
3958.6483744868033,285.07537894577564
3947.7448353809064,290.89253155369073
3936.4031351860303,297.4706773001202
3926.4600254250163,303.73939802319836
3917.7148485216644,309.5064902696926
3909.270040957843,315.3237322155922
3900.824558816629,319.8783755595751
3892.6793896753375,322.6603400284039
3885.5815323339366,325.5788976720833
3879.3580730321346,329.45908983718556
3872.258644192956,333.5762599917808
3864.1103281159303,337.75752893331565
3855.8106241179594,341.7242535105596
3848.335039785991,345.08054803946715
3842.494630481938,347.56171154134967
3837.915836736136,350.3299865542422
3833.572937848346,353.3853747622992
3828.991988815834,355.5656369923468
3823.4482826816743,357.2859859562388
3817.465792348857,359.4663340521944
3812.0561986783696,362.82291084193133
3806.3582247845316,366.7899989543549
3800.3718170450093,370.97171316898476
3795.259162032556,375.0894108926057
3790.6049939573345,378.97021357003314
3785.4893470639995,382.0399737787378
3779.195938366771,385.3467402922002
3772.4409403502796,390.3398307588171
3765.9937003665827,395.5699315470394
3760.0463685139202,400.29001463914733
3753.5955890960677,405.67075303727506
3746.532497534691,411.6396504033859
3738.7289069938133,417.85950780635665
3730.3993451062593,426.15315766123626
3722.218296896538,436.37009329560044
3715.0832564553093,446.0129539390857
3708.9718101066233,454.60784379078746
3702.8081188592373,462.60077749048656
3697.230365392527,469.39523469292254
3692.7625420890367,474.4895653327735
3689.2039877485277,478.8230046817598
3686.819382757529,482.94194910570366
3684.892482273349,486.8240270514252
3682.503363935169,489.8950895119811
3678.9357940013942,492.90216670552763
3674.755491814728,496.84856102434355
3670.207842704045,500.9038503947314
3665.047481245327,505.00091778830887
3659.160233855853,508.5323472381075
3654.3829013305553,512.1919932122096
3651.2256010137685,516.1611650963176
3647.2550828230997,520.3449908554043
3641.5097929922854,524.4648239876648
3635.899063928148,528.7993068250969
3631.248006312609,533.7443239702087
3626.8320421701824,539.5645750468401
3622.4783802942266,545.0978158782802
3618.058983539803,550.3440428478958
3613.7020970233557,556.465492893203
3609.2797034601113,563.4984758907786
3604.619051301298,571.643621569892
3598.9956219022283,580.3769014721288
3592.9335880045214,589.2106009852629
3587.4448416947776,599.4435215384273
3581.818836887373,610.1865487021803
3576.278759952264,618.6328666272354
3571.677594588033,624.8549666289043
3567.486135166911,630.8261804351808
3564.083487397209,636.6608247707719
3560.2435605823543,643.1059216611727
3555.679507334842,650.7773081634027
3551.754439017939,657.896889388715
3547.852754581985,664.9940614949638
3543.793395510677,671.8626689381188
3540.195515198509,677.0225842848682
3537.4745910671068,680.8557429446553
3534.4686550685146,684.9535288249224
3531.177985847564,689.4610584295153
3528.464091363365,695.4317498512623
3525.315527382971,701.9263582690603
3521.208562642315,707.9972085810203
3516.8681501594347,715.2441140207579
3512.467468032086,724.2859575225668
3508.1349515585243,733.7568043711274
3503.5922560206773,742.6757134040588
3498.7448107949717,752.82075994682
3493.9247338569708,763.5760877288394
3490.0491844637663,774.6461810402418
3486.201595024979,787.4887749023684
3482.0504374963584,801.8947941076821
3477.6908689692,816.9974921356779
3473.401815451851,832.4287254134509
3469.055416066491,846.2683193799202
3464.930583737953,858.8002905155342
3461.4234661671685,869.6402207121537
3458.799017754718,879.2728916875019
3455.8952399700456,889.1506586656819
3452.8628733039304,900.4049517644876
3451.0873863637967,911.5447513594985
3449.6938222524927,922.8988204471727
3447.124249697469,934.6121483232412
3444.1258823718726,944.5385087123822
3442.5356628534964,950.8912488019818
3442.1531122602787,954.2584543886671
3441.9303245103442,956.7362138442048
3441.1928931483694,960.2393054012764
3439.726351189974,965.1775542787369
3437.6589281392917,971.966167987484
3435.0995132469548,979.9529841480753
3433.051468915058,988.0899538155231
3431.6236506172445,995.4015269063116
3430.5823170731705,1001.2530487804879
3428.8610022597677,1006.7422368252919
3426.298413387825,1013.9309654737913
3424.120461850267,1023.3656680742223
3422.2848139364905,1033.9759799260842
3420.171704137628,1043.8611310262586
3417.5878315884993,1053.5228597944683
3415.5351889971953,1064.8204145081786
3413.8200634942655,1078.57895449808
3411.821870338064,1093.8230655888026
3409.346550461905,1108.019219827416
3407.395407974832,1119.553813100803
3406.0751353137643,1129.9543451617988
3405.5116498610096,1141.339466272331
3405.4880813242853,1154.5621639462302
3405.327553470605,1167.6492997134044
3404.130157348933,1179.8624792040255
3402.066401338781,1192.0407625184876
3400.884268188177,1203.5824545893233
3400.754334867754,1215.8645784842251
3400.9273364974683,1230.0719475114306
3401.1001117012597,1245.0425124591638
3401.2706263978653,1259.2545092546397
3401.4369758578828,1270.9438284477212
3401.597401914479,1279.500152939808
3401.7503084504215,1285.5981391647597
3401.8942750655224,1291.411990091428
3402.028068851205,1299.826595662633
3402.1506542193315,1311.29351935307
3402.261200751014,1324.5000147772523
3402.6601058046576,1338.2836752297756
3404.0939948466735,1349.609095974567
3406.3897995118864,1356.6393835303845
3407.7972162071082,1361.1107613755798
3408.1436077084736,1364.171443874391
3408.176457907709,1366.6462073207267
3408.1974421739146,1369.323463883153
3408.207416177167,1371.5005640717638
3408.357931610904,1373.3692986453877
3409.0237233323537,1375.6986076306
3410.119734755516,1379.2042096988077
3410.7723329825612,1383.1693237751845
3410.8967449855886,1386.5229362928023
3410.868270012087,1390.131281498107
3410.83929955376,1401.1571412817914
3410.811796419873,1425.0598849363355
3410.7877830742727,1453.616541290663
3410.769320895732,1477.3522638503266
3410.758488932223,1494.510339664881
3410.606853977204,1508.0166743327654
3409.9429507046066,1523.5483508088694
3408.8552220948145,1544.446375162513
3408.2207689945676,1566.6576066585692
3408.1278778451447,1587.6530809318106
3407.903755009237,1607.3765273841734
3406.652473762428,1626.5743875017163
3404.5483827906837,1644.5268477033812
3403.1926152467786,1658.7167418487284
3402.3856731848437,1670.174709439537
3401.467919064055,1679.9931931299593
3400.713243906646,1689.7271268894394
3399.4616152698873,1701.157445522952
3397.362241696475,1713.9020824044806
3395.42163594688,1726.6807486455707
3394.0362338365057,1739.7914384528951
3393.4077938416685,1750.8066430733177
3393.321554422825,1758.419203941695
3393.4037435789182,1767.1362461500662
3393.50352604216,1781.1917918795054
3393.6205076384726,1799.2732597444156
3393.7542300274,1816.887641212037
3393.904174302634,1830.1971615653379
3394.0697650341745,1839.6897750804044
3394.250374707206,1846.9238771540133
3394.595836887528,1851.9917074139878
3395.478949545116,1856.6300918427617
3397.113535237905,1865.123360585897
3399.972705978754,1878.8209116723558
3405.5914066302093,1895.512802918999
3413.5952911029663,1913.390369558872
3422.0826732147834,1931.4227852441154
3430.1049042747,1947.4780060541764
3435.76028638759,1957.668275283297
3438.6744497934537,1962.186161334555
3440.382303242221,1964.5357382980135
3441.3569094803493,1966.782652863757
3442.2635528587466,1968.4534860431847
3445.047022946811,1971.54979981001
3451.6213327447063,1979.8542798804071
3462.09455433275,1994.342790148568
3475.833144206179,2012.7914023552598
3490.7070709944865,2031.8277440119796
3504.4467265833855,2047.9652322670818
3514.922157706308,2059.8550566288873
3521.6504845966665,2068.00753370454
3525.4145420185296,2072.874405642189
3528.638728301158,2075.216842902129
3531.9971533963526,2076.7992995902255
3534.9292321135686,2079.1438807050426
3539.1208946069896,2084.0150030088125
3546.207987928869,2092.474779327735
3555.989628416152,2105.1198374421465
3567.9192119568083,2120.6428985988014
3580.8288163143707,2135.314851670742
3592.5859017055864,2147.268047723297
3599.8903411482656,2154.696557574429
3603.0932141242,2157.9431208804226
3605.2298161620474,2159.2543532757227
3609.399669807622,2162.0669831509094
3619.5997320984293,2169.5668369920077
3636.40419909304,2181.689826840593
3655.693580226296,2195.980257256574
3674.9148319079086,2210.517796497189
3691.7711994563288,2223.0611803049155
3701.886969496466,2229.6304147865126
3706.243201683405,2232.1456093122174
3709.7067538573588,2234.520247081197
3717.4147058115336,2239.873115488786
3732.0429644953324,2250.5371919076147
3752.8754579880797,2267.373634147585
3776.8823978472305,2286.887091969981
3799.359210219147,2304.651410856228
3818.0007636059245,2319.5458488286595
3831.438825047106,2330.5894099499146
3840.239264445793,2338.2613090826057
3845.2997660530564,2342.8709309866495
3847.7604690317607,2344.733174722342
3851.194800409576,2346.0722129970195
3860.2882949903856,2350.3247187036523
3877.739198918578,2360.548341082237
3902.8591494906527,2376.1826952159295
3930.8039028598587,2392.0685621466905
3956.4729342202963,2405.2067579751883
3978.079552262558,2415.2599153071164
3993.1989696039986,2421.612156085958
4001.4076132473633,2425.1803134337724
4006.0780712316,2426.5971978601115
4008.8828470097556,2426.8159639714704
4010.050501854639,2426.7341319300795
4010.392168617706,2426.6527036883867
4010.582406091968,2426.5716677292166
