time_min,distance_bin_um,mean_radius_um,std_radius_um,n_droplets,sem_radius_um
3.0,1300.0,10.492920544044022,2.9479850385065087,13,0.8176239396643
3.5,300.0,7.729876688716615,2.317887461471872,10,0.7329803738196896
3.5,500.0,9.39109124115152,2.5533905905188528,17,0.6192881828333813
3.5,900.0,12.469543037064515,2.066103013666481,10,0.6533591403724076
3.5,1500.0,11.084242832666508,1.9648376353035302,13,0.5449479109267917
3.5,1700.0,11.157205901765646,3.301045088628396,15,0.8523261768891709
3.5,1900.0,9.94558612640171,1.9426813386698387,17,0.4711694327207093
3.5,2100.0,11.706673492670578,2.194594604866685,19,0.5034745318238663
3.5,2300.0,12.81417586050035,3.687313180278145,26,0.723141609960236
4.0,100.0,8.19992430125194,0.9933472038415484,14,0.2654832073489264
4.0,300.0,8.462222726847902,1.4567892810322804,51,0.20399130168549856
4.0,500.0,9.757502483457493,2.6922742279831793,30,0.49153977521873127
4.0,700.0,9.236745620283065,2.4994331399746454,15,0.6453508617387141
4.0,900.0,11.14962576541055,2.5704869070104324,21,0.5609262297270581
4.0,1100.0,13.128911999121318,5.2261525536078945,17,1.2675281761245183
4.0,1300.0,11.629051005932599,4.658799652978185,19,1.0688019413439085
4.0,1500.0,10.832928621291396,2.5917021223427326,27,0.49877330599796693
4.0,1700.0,10.62126416415946,2.6455806750871966,15,0.6830859930440588
4.0,1900.0,11.140023459734648,2.7228896180893036,19,0.6246737199824914
4.0,2100.0,13.57642561659669,3.7090056601109334,23,0.7733811419524049
4.0,2300.0,14.911513145644808,3.8860562182721172,19,0.8915224391771578
4.0,2900.0,25.67967731419612,3.7491553570817207,19,0.860115227639651
4.5,100.0,7.757410072747853,1.0627732381690098,18,0.2504980545242975
4.5,300.0,8.384917310250431,1.5842685395675358,60,0.2045281889888471
4.5,500.0,9.461873790053701,2.797177064716082,47,0.40801020876291694
4.5,700.0,10.587307715202305,3.573296324103329,33,0.6220310481350192
4.5,900.0,13.667169171165405,4.349225843767548,16,1.0873064609418872
4.5,1300.0,11.209316537925993,1.2771754440433944,11,0.3850828853952261
4.5,1500.0,11.355328510865176,4.376492521724455,11,1.319562144759668
4.5,1900.0,18.938882647296378,5.921044379423181,12,1.709258283171847
4.5,2300.0,19.862476519265098,3.47467475454661,10,1.0987886352653793
4.5,2900.0,26.283418527975822,4.284422348052896,89,0.4541478605987941
5.0,100.0,7.990716407283723,1.3397293502957133,31,0.2406224945939965
5.0,300.0,8.874128882931279,1.9238470193992343,96,0.19635181419593403
5.0,500.0,11.15806931658596,3.129324821874662,80,0.3498691512694582
5.0,700.0,13.173633367150632,4.49495672059556,52,0.6233383437345674
5.0,900.0,18.217858532022507,4.2641402329087965,18,1.0050674915400648
5.0,1100.0,21.075574636022427,3.1605086049425406,12,0.9123602469198523
5.0,1300.0,20.851740064677404,6.466053252163629,15,1.6695277707546694
5.0,1500.0,23.055092471712854,3.0711761160832856,11,0.9259944401953855
5.0,1700.0,23.562787240395192,2.880666926676501,30,0.5259354187999334
5.0,1900.0,22.83274202362605,2.380827278987052,22,0.5075940813990182
5.0,2100.0,24.319093117309297,3.9931513488123227,24,0.8150986058580498
5.0,2300.0,23.66422940303914,5.9947442015274195,22,1.2780837581342877
5.0,2500.0,22.083746885987352,5.9442626136998005,28,1.1233600431077484
5.0,2700.0,28.416651748417497,5.551254606991607,23,1.1575166016584917
5.0,2900.0,24.75975064096429,5.35603832825332,247,0.3407965578181843
5.5,100.0,8.455984527260886,1.8393659622033944,36,0.3065609937005657
5.5,300.0,10.040016661994478,2.6054739462798127,117,0.24087615154352227
5.5,500.0,13.212530930649017,3.996972828092789,115,0.372719638060241
5.5,700.0,16.922875069720348,6.34221791011828,66,0.780673058672287
5.5,900.0,22.65157610776098,3.402484825347506,29,0.6318255702851925
5.5,1100.0,24.362330390677183,2.930719529998351,44,0.4418225930350572
5.5,1300.0,26.279917749447897,3.41316121856605,56,0.45610285306064313
5.5,1500.0,25.652872381055758,3.812337271438897,38,0.6184427700025913
5.5,1700.0,25.891996999526565,3.5101095286202892,60,0.4531531915903447
5.5,1900.0,25.4113821302525,3.285099195015724,52,0.45556129202364104
5.5,2100.0,27.011744302594337,3.864009570261231,49,0.552001367180176
5.5,2300.0,27.958178236019105,4.809782689777779,53,0.6606744627385182
5.5,2500.0,24.59097008180766,4.942821470824826,66,0.6084192644884859
5.5,2700.0,25.308857259571397,5.790542701567189,61,0.7414030206268653
5.5,2900.0,24.50456764578886,5.154204314159843,348,0.2762943526162903
6.0,100.0,9.098999441577012,2.2869509606031464,51,0.3202371883281312
6.0,300.0,11.447544441295776,3.4107954359130064,165,0.2655300645609217
6.0,500.0,15.88900027909262,4.712792938652939,121,0.4284357216957218
6.0,700.0,21.7708838323382,6.788186150206676,75,0.7838322202262226
6.0,900.0,26.567636790687917,4.58915457048017,73,0.5371199155893648
6.0,1100.0,26.34531953134094,3.758096527277196,69,0.45242165641493187
6.0,1300.0,28.485420375083475,4.403354343667421,81,0.4892615937408247
6.0,1500.0,27.306413422425123,3.8737785352471605,86,0.4177202822316549
6.0,1700.0,27.936895738781487,4.577516437547718,84,0.4994479897611194
6.0,1900.0,27.0765231370479,4.074547233837918,81,0.45272747042643563
6.0,2100.0,27.575521622701277,4.614425508970333,99,0.46376721322119213
6.0,2300.0,26.113996776776403,5.232005321740738,114,0.49002219504622885
6.0,2500.0,24.18358473231236,4.98060900436578,118,0.45850222310949784
6.0,2700.0,25.89406322897939,6.3077608602179005,109,0.6041739152805883
6.0,2900.0,25.494308778603497,5.7095086932220065,400,0.28547543466110015
6.5,100.0,9.727362527972335,3.0128400031426317,68,0.3653605166483329
6.5,300.0,12.098442161751066,3.932302389954072,182,0.29148164594582715
6.5,500.0,17.925301548966882,5.79090999907571,135,0.49840217746236076
6.5,700.0,22.854034202607945,7.748494875912365,108,0.7455992670704067
6.5,900.0,28.246494501291878,5.130890657864621,86,0.5532781686411569
6.5,1100.0,28.546030000761707,5.273022473139493,90,0.5558253722791612
6.5,1300.0,29.88649057099964,4.9892614099894,97,0.506582743948189
6.5,1500.0,28.106469327739397,4.506556724580177,94,0.4648158353202433
6.5,1700.0,28.223430795327314,4.749835818561418,95,0.48732287258026835
6.5,1900.0,26.16492814213444,5.729640547038522,123,0.5166242898823931
6.5,2100.0,26.336633339579063,5.911425223589074,130,0.5184662897882648
6.5,2300.0,24.542831751348565,6.1178699054803625,133,0.5304865987293609
6.5,2500.0,24.010379363979844,6.298860845569135,121,0.5726237132335579
6.5,2700.0,25.73323036336237,8.357229045161189,130,0.7329774753244245
6.5,2900.0,25.96898708734625,6.148615242508478,407,0.3047755423339159
7.0,100.0,10.607146673451565,3.5611253615065332,93,0.36927149787616986
7.0,300.0,13.289476045831453,4.756148545157191,209,0.3289896740980818
7.0,500.0,20.344971405460605,7.425770359768317,150,0.606311610950528
7.0,700.0,25.448297720187977,7.322009127519897,111,0.6949743508358291
7.0,900.0,30.307072597793194,6.1986535094528135,98,0.6261585615371251
7.0,1100.0,30.558935177132476,5.442081656934889,97,0.5525596740712851
7.0,1300.0,29.80263149001274,5.8369529415366594,109,0.5590786953002731
7.0,1500.0,28.092958289481164,6.1472948964321485,104,0.6027918583214779
7.0,1700.0,27.501194223169467,6.625745228167277,127,0.5879398157946988
7.0,1900.0,25.721813114533273,6.314469783133842,128,0.5581255504064359
7.0,2100.0,24.634464776380053,5.750546650888022,151,0.4679728496117814
7.0,2300.0,23.91298146358683,6.573959825923512,141,0.5536272896415603
7.0,2500.0,24.30942572698657,5.996987159908668,129,0.5280052780164715
7.0,2700.0,25.445850757873334,7.940493855325144,133,0.6885281384897449
7.0,2900.0,25.472631164797914,6.346266228865982,415,0.31152595686644463
7.5,100.0,10.797825817378438,3.50751378000742,102,0.3472956151231174
7.5,300.0,13.683510295489953,4.998946272563687,198,0.3552596421112622
7.5,500.0,22.023520708651436,7.514425055945973,145,0.6240390345960002
7.5,700.0,26.145640013654365,7.826154649261925,128,0.6917408778884669
7.5,900.0,29.971166357037053,6.110298579747793,99,0.614108113517119
7.5,1100.0,29.878955561135548,7.144709945380539,104,0.7005964505856889
7.5,1300.0,29.250592490144825,6.429923945418359,120,0.586969064658042
7.5,1500.0,28.520286747333227,6.682092818690694,112,0.631398422703792
7.5,1700.0,26.252913739921883,6.266869985605662,138,0.5334714002662801
7.5,1900.0,25.146677099690045,6.268402865407736,134,0.5415075314249467
7.5,2100.0,24.439050898323995,5.605004413594509,141,0.47202652344949325
7.5,2300.0,23.77404443885688,6.115426503850129,138,0.5205796749777565
7.5,2500.0,24.115733052058296,5.7501761585253295,124,0.516381062829551
7.5,2700.0,25.26894727605939,7.596706163557169,125,0.6794700554722186
7.5,2900.0,25.90507066843281,6.5238137789645485,370,0.3391569286086666
8.0,100.0,12.295315722725201,4.779600759190767,107,0.46206144569800706
8.0,300.0,15.900981413336476,5.9235766223140125,214,0.40492736166661486
8.0,500.0,23.10408524993325,7.917679979277602,150,0.6464758631960072
8.0,700.0,26.684156605190314,7.0399750783786095,121,0.6399977343980555
8.0,900.0,27.847342081815682,6.782764695769978,114,0.6352641177355386
8.0,1100.0,26.072853586189307,6.776407430122847,133,0.5875890440216843
8.0,1300.0,26.33446067782413,6.8779879088020195,131,0.6009325937585893
8.0,1500.0,25.557802873856275,6.501479919867371,125,0.5815100422069333
8.0,1700.0,24.294003046428784,6.341930653945929,138,0.5398609886790571
8.0,1900.0,23.537937906451365,5.836567940435542,129,0.5138811532987553
8.0,2100.0,24.01046559541615,5.637550625820622,132,0.4906857991372157
8.0,2300.0,23.77055033469557,6.310395469872932,124,0.5666902421374602
8.0,2500.0,24.205109424400934,6.442055587598668,109,0.6170370172657794
8.0,2700.0,25.138872274636142,8.323148359794404,109,0.7972130274806393
8.0,2900.0,26.09855463406411,7.6233729761627105,337,0.4152715872749869
8.5,100.0,13.267057615491513,5.136616507302903,145,0.4265727826736113
8.5,300.0,18.415419764601005,6.713988466151024,212,0.4611186210277492
8.5,500.0,25.596480384107117,8.35627135728561,138,0.7113330565681647
8.5,700.0,28.512963015816375,8.044139631605473,117,0.7436809720191165
8.5,900.0,29.87298432992942,6.964908876041527,113,0.655203512608241
8.5,1100.0,25.90977936768805,6.663513995297195,129,0.5866896936472893
8.5,1300.0,26.105336927589892,6.986402315898884,116,0.6486711703458908
8.5,1500.0,25.009221987054993,6.908732499606193,113,0.6499188836459521
8.5,1700.0,24.73193461048883,6.5912832398783365,119,0.6042219439483709
8.5,1900.0,23.375195742090312,6.473812706474851,112,0.6117178019908013
8.5,2100.0,24.982290156846226,6.066291866788625,115,0.5656846333969504
8.5,2300.0,24.837152843325843,7.301804974753373,103,0.7194682225070185
8.5,2500.0,25.293843364674633,6.683543333958623,102,0.661769401049726
8.5,2700.0,26.933419394523025,8.981659617656247,95,0.9214988333512734
8.5,2900.0,27.513791166681145,8.025318990957361,296,0.4664621914323617
9.0,100.0,13.389921786685003,5.656202219509952,146,0.46811062639922196
9.0,300.0,18.834327255967807,6.487614969686559,196,0.4634010692633254
9.0,500.0,25.282649842142803,7.315545686185744,136,0.6273028673631192
9.0,700.0,27.100819375468845,6.721590238533273,130,0.5895224621201457
9.0,900.0,28.145666064239652,6.182321255605205,115,0.5765044296938145
9.0,1100.0,24.947387060108994,6.488433330991385,121,0.5898575755446712
9.0,1300.0,25.46787355427134,6.918941712540186,104,0.6784580539548748
9.0,1500.0,25.29649086942034,7.409065736833382,103,0.7300369394345834
9.0,1700.0,26.11601237272484,7.008205416772324,103,0.6905389984535362
9.0,1900.0,25.374286233005844,6.392452909656868,98,0.6457352572620069
9.0,2100.0,26.46628535098331,7.1682930293066445,102,0.7097667730304796
9.0,2300.0,25.93606047343499,7.5643259068099065,94,0.7802006453909551
9.0,2500.0,26.01405476031751,7.304015195440772,95,0.7493761473823249
9.0,2700.0,28.960766508419532,9.162087257055004,83,1.0056697277316144
9.0,2900.0,28.373680680802057,8.918334243805695,278,0.5348861429449472
9.5,100.0,14.868702441356113,6.145052497783045,131,0.5368957295708091
9.5,300.0,19.773935215913337,6.196141023805142,186,0.4543231027032392
9.5,500.0,23.319017441618573,5.989318571791984,137,0.5117020186315695
9.5,700.0,23.711241104724444,5.506340060774836,125,0.49250202732491427
9.5,900.0,25.23198208937097,6.775342843083716,115,0.6318039778652165
9.5,1100.0,24.271047548404663,7.290518525027542,115,0.6798443579153264
9.5,1300.0,26.450055796056166,7.686571835411858,96,0.7845074528336425
9.5,1500.0,26.28279171293984,7.681432011500309,93,0.7965273942281785
9.5,1700.0,26.87632001669651,7.2145661771208625,100,0.7214566177120864
9.5,1900.0,25.890352425093706,6.9810333607929485,91,0.7318111416769101
9.5,2100.0,27.812901766667892,7.353716101764761,95,0.7544753527790672
9.5,2300.0,26.512058384458793,8.198930061194373,88,0.8740088811980946
9.5,2500.0,27.12055245966879,7.819778446569097,90,0.8242770229683882
9.5,2700.0,29.015295723235862,10.123871489260884,79,1.139024532309735
9.5,2900.0,29.14330406682804,9.370888460912708,265,0.5756491021934299
10.0,100.0,15.889838347887794,6.462162652863357,123,0.5826735838368827
10.0,300.0,20.71991668283636,6.591758774853751,176,0.49687251283460654
10.0,500.0,25.572232601530402,7.00298909995236,129,0.6165788100041519
10.0,700.0,26.15412673023798,6.523556908503342,116,0.6056970531208855
10.0,900.0,26.38715607745243,7.586932982855804,112,0.7168977816553546
10.0,1100.0,25.334935450443673,6.941464102846455,110,0.6618426336655312
10.0,1300.0,27.387683390930803,7.599539947647042,89,0.8055496233529509
10.0,1500.0,27.166404297852772,7.806859071156541,86,0.8418352636512291
10.0,1700.0,27.711618693423496,7.100626705734751,94,0.7323737246047406
10.0,1900.0,26.233282268025825,6.76173595908261,91,0.7088225275823635
10.0,2100.0,28.022581131440887,7.8470724415773505,90,0.827154062657433
10.0,2300.0,27.29413782755077,7.461363599882226,84,0.8141015115249643
10.0,2500.0,27.994493651013844,8.075733884292061,82,0.8918156170167203
10.0,2700.0,30.067311166309175,9.836225086177324,75,1.1357894402628452
10.0,2900.0,29.980562122519856,9.56517872674298,252,0.6025496227820802
10.5,100.0,16.536651215090217,6.501909920456799,117,0.6011017847860249
10.5,300.0,21.2127807949519,6.199558592011885,171,0.47409209468665103
10.5,500.0,25.690706198643078,6.853486597325185,127,0.6081485944332595
10.5,700.0,25.58710781653845,6.502450841606035,116,0.6037374040058444
10.5,900.0,26.763193663709064,7.370805419277402,106,0.7159159097930446
10.5,1100.0,25.523259334044702,6.839484044747961,108,0.6581296590588975
10.5,1300.0,27.87332868485601,7.551117854740104,86,0.8142579790626241
10.5,1500.0,27.353019937535148,7.833760484574794,85,0.8496906241802544
10.5,1700.0,28.697726867903445,7.270547754540997,90,0.7663830247124124
10.5,1900.0,26.707063348440183,6.820440034056405,86,0.7354669633400562
10.5,2100.0,28.5342995923448,7.972744942316274,88,0.8498974665111997
10.5,2300.0,27.72284278636627,8.981872123867147,87,0.9629577690308134
10.5,2500.0,28.103399325280915,7.583863847220827,76,0.8699288450422938
10.5,2700.0,30.480596210329587,9.689013018682113,74,1.1263248851799206
10.5,2900.0,30.28146777451336,9.46380834206982,246,0.6033903815798276
11.0,100.0,16.30895441029936,6.588976152456444,120,0.6014884782606655
11.0,300.0,21.322267233284443,6.223644535441644,169,0.478741887341665
11.0,500.0,25.779512339139572,6.437253069375577,116,0.5976839428244817
11.0,700.0,25.215211143664547,5.975444163693705,117,0.552430008355633
11.0,900.0,27.00774990751253,7.436237862127147,103,0.732714288494773
11.0,1100.0,25.491350803978875,6.869740552363027,104,0.6736334832657453
11.0,1300.0,27.98477475873964,7.494110132217918,86,0.8081106782490447
11.0,1500.0,27.75813315187385,8.111003370396903,83,0.8902982827255003
11.0,1700.0,28.71937599530387,7.38091434024708,86,0.7959044620858695
11.0,1900.0,26.970054475285565,6.952859336625366,83,0.7631754598970925
11.0,2100.0,28.61902959403424,8.20392856633272,85,0.8898409899030545
11.0,2300.0,28.586050432978077,8.394129267079105,80,0.9384921826554679
11.0,2500.0,28.169455093802288,8.143779997826085,77,0.9280698631127297
11.0,2700.0,30.90450133190614,10.085779073381643,73,1.1804511531153146
11.0,2900.0,30.031461133307335,9.714697145645372,248,0.6168838856326752
11.5,100.0,16.319831372611176,6.5321992822500015,122,0.5913975353169079
11.5,300.0,21.410283607515165,6.775428333725497,167,0.5242983855006844
11.5,500.0,25.516443395213816,6.6969788601189,120,0.6113477314703926
11.5,700.0,25.41659966377681,6.653933749864473,117,0.615156392786583
11.5,900.0,26.771622552876394,7.456561236784422,103,0.7347168101028646
11.5,1100.0,25.329847155352837,6.960859163224014,103,0.6858738334702824
11.5,1300.0,27.96167075542695,7.909284179426032,86,0.8528800471215908
11.5,1500.0,27.61379659280859,8.233760212595286,83,0.903772596668077
11.5,1700.0,28.655476872200897,7.33372426532434,86,0.7908158254392724
11.5,1900.0,26.46409409061617,7.242007439256204,86,0.7809257457349281
11.5,2100.0,28.501423845318794,8.37812833212057,86,0.9034368123068591
11.5,2300.0,28.712830621900352,9.200004665810319,81,1.0222227406455908
11.5,2500.0,28.0081087627074,7.460427994769389,77,0.8501946749195407
11.5,2700.0,30.95000255469777,10.245146757055675,72,1.2074021243609057
11.5,2900.0,30.00480760905849,9.537010577958227,245,0.6092972558414042
12.0,100.0,16.85867409883437,6.422271684145618,109,0.6151420629906182
12.0,300.0,21.531009483999473,6.428931737632647,165,0.500491656983352
12.0,500.0,25.651132796461106,7.194354340544138,121,0.6540322127767397
12.0,700.0,26.00953882710194,6.258925832024831,117,0.5786378978638881
12.0,900.0,27.698322275538754,7.915467807135504,103,0.7799342180737526
12.0,1100.0,25.7347106389788,6.926433614376688,103,0.6824817833506676
12.0,1300.0,28.410431957932715,7.725788687279787,83,0.8480154780959873
12.0,1500.0,27.331830077250906,8.25421220526462,84,0.9006083864965118
12.0,1700.0,28.511141838378045,7.364806585464137,86,0.7941675182175439
12.0,1900.0,26.59805948065301,7.2329262445040605,84,0.7891769526541078
12.0,2100.0,28.364415997151074,8.133539160604641,88,0.8670381877736602
12.0,2300.0,28.401742955939994,9.003446405327633,79,1.012966861727002
12.0,2500.0,28.09343940613446,8.207127741749767,77,0.93528900852769
12.0,2700.0,30.514615403222713,10.193509758551738,74,1.184971439943719
12.0,2900.0,30.39233401744912,9.635967849447827,244,0.6168796292884986
12.5,100.0,16.769244826126773,6.53895586200969,127,0.5802385048938954
12.5,300.0,22.52218072374977,6.908130171713475,165,0.5377972044809299
12.5,500.0,27.214795779787842,7.538019446000819,118,0.6939309371212334
12.5,700.0,28.267151336716445,7.194239748138067,113,0.6767771463228233
12.5,900.0,28.777405734962752,7.340020557651846,96,0.7491377111577441
12.5,1100.0,25.894299609400104,6.72742418727855,102,0.6661142529595705
12.5,1300.0,28.217729895293772,7.735190977954368,87,0.8292995206829098
12.5,1500.0,27.624394778927154,8.118886952255652,85,0.8806169317653664
12.5,1700.0,29.257979716071954,6.878730017843304,83,0.7550387100774396
12.5,1900.0,26.77535933366661,7.852061537298113,85,0.8516756520531706
12.5,2100.0,28.710373581600305,8.362762865947328,84,0.9124522345754634
12.5,2300.0,28.980722533562698,9.412832779987477,80,1.0523866978445158
12.5,2500.0,28.588216586549507,7.14291056770321,74,0.8303464872537717
12.5,2700.0,31.009148698301154,10.146168871926054,72,1.1957374687337958
12.5,2900.0,30.46199421989612,9.621337868452683,242,0.6184830228063466
13.0,100.0,16.798956811124874,6.703362157500548,117,0.6197260506890548
13.0,300.0,22.007065311559597,6.866736854839539,168,0.5297802500049498
13.0,500.0,26.407924020451095,7.191276633188898,120,0.6564707382095607
13.0,700.0,26.785163575078315,6.9391774987863,115,0.6470816382851219
13.0,900.0,27.63782270373402,7.720593451973321,102,0.7644526636793186
13.0,1100.0,25.427097199391387,6.840583322203523,104,0.6707743816206371
13.0,1300.0,27.648091107369154,8.283760798816322,88,0.883051868213082
13.0,1500.0,27.43650147656598,8.163037751212562,85,0.8854057582807568
13.0,1700.0,28.80343115092988,7.171633412949945,85,0.7778728597894017
13.0,1900.0,26.991296165514996,7.431582348787197,85,0.8060682806197256
13.0,2100.0,28.876070485894342,8.304537295339447,83,0.9115413907797187
13.0,2300.0,28.645320619718024,9.110800844685993,78,1.031595055910313
13.0,2500.0,28.551588117475674,8.00884200354523,78,0.9068227870706853
13.0,2700.0,31.056397971455425,10.289684509150709,73,1.2043164792372527
13.0,2900.0,30.864515132371636,9.735085739417423,235,0.6350469721404214
