time_min,radius_um,distance_um,cx,cy
0.0,9.328555917891473,1952.57,1660.1720430107528,7.150537634408602
0.0,13.29853641878389,2743.4136,981.0820105820105,11.706349206349206
0.0,11.668215501111248,2695.4946,1020.2542955326461,18.47422680412371
0.0,11.668215501111248,1584.049,1979.3024054982818,20.02061855670103
0.0,14.117660915457801,3286.4,519.9882629107981,23.420187793427232
0.0,10.57442831715924,1658.2496,1912.836820083682,23.753138075313807
0.0,8.179485103017948,1137.9006,2381.5034965034965,33.17482517482517
0.0,10.373417684246649,2702.7883,1005.0043478260869,54.582608695652176
0.0,9.50247206490874,2306.159,1343.5854922279793,53.26424870466321
0.0,10.029451371519658,2416.6604,1248.7581395348836,55.37674418604651
0.0,10.771688540690237,1438.7039,2093.9798387096776,58.57258064516129
0.0,11.260108945424172,1593.377,1956.8523985239851,58.87822878228782
0.0,15.431808958177362,3207.0647,577.8408644400786,67.7328094302554
0.0,13.577070026178792,1289.9413,2223.0177664974617,67.68274111675127
0.0,14.985752847996446,1370.7952,2150.5520833333335,67.3
0.0,16.041290058242307,2582.831,1101.861818181818,78.24727272727273
0.0,9.253019808991835,1319.2354,2196.934426229508,68.20218579234972
0.0,11.486362052341669,1413.3898,2109.8581560283687,74.41134751773049
0.0,11.218481782802266,3402.029,412.46096654275095,75.23420074349443
0.0,13.55982929538145,2489.7195,1179.8651399491093,82.12977099236642
0.0,10.507852031081638,1945.2728,1643.584745762712,83.05932203389831
0.0,13.192570296437916,2735.3538,970.986559139785,87.75
0.0,12.960005067130476,2955.1738,784.2200557103064,91.76323119777159
0.0,14.200269349671952,1976.9907,1611.9953596287703,101.08120649651973
0.0,11.218481782802266,3453.2834,364.14126394052045,105.2453531598513
0.0,14.477612689706524,2171.0615,1443.1919642857142,110.25223214285714
0.0,9.52705806218523,3378.527,426.94329896907215,108.22680412371135
0.0,10.596527460003905,2047.5447,1548.5541666666666,112.55833333333334
0.0,13.40366482485245,426.71927,3079.8072916666665,125.02604166666667
0.0,11.092663055182054,3621.1904,221.18631178707224,123.42585551330798
0.0,12.649431281687288,3111.9182,646.1345029239766,126.7719298245614
0.0,12.004202287961142,2019.3381,1568.857142857143,127.37662337662337
0.0,15.079122927959006,2265.1138,1358.851851851852,130.13991769547326
0.0,9.576040688719097,1957.9916,1618.704081632653,136.96428571428572
0.0,9.176861972262774,1981.0604,1598.9277777777777,137.2888888888889
0.0,10.006099881462307,3252.6218,526.8691588785047,140.32242990654206
0.0,11.748135719503887,3597.3108,237.72881355932202,148.28135593220338
0.0,14.034566250670414,2493.6978,1160.1805225653206,152.80285035629453
0.0,11.886703189489763,242.30293,3329.953642384106,151.51324503311258
0.0,8.59778321363455,3490.9963,325.7088607594937,153.77215189873417
0.0,10.836644035183129,1596.867,1921.6494023904384,156.80876494023903
0.0,13.917400260584373,1321.1382,2154.7149758454107,172.43478260869566
0.0,16.30167065973484,1585.4939,1921.6919014084508,192.25704225352112
0.0,13.455921026247871,3473.857,333.1860465116279,194.83204134366926
0.0,13.714215628419407,2456.59,1179.1044776119404,216.37562189054725
0.0,13.386200759032015,1836.8569,1699.0443864229765,223.355091383812
0.0,10.662550076705362,2810.4858,881.4279835390946,231.7530864197531
0.0,12.08190020128464,3753.4302,90.01923076923077,277.25320512820514
0.0,12.851247857106415,1981.7546,1563.4815864022662,294.4759206798867
0.0,12.08190020128464,3414.867,367.91987179487177,313.93589743589746
0.0,13.490646041475356,3474.2844,316.9794344473008,330.706940874036
0.0,12.08190020128464,2445.037,1169.7371794871794,343.27564102564105
0.0,11.827515917866837,168.53598,3122.123745819398,367.2274247491639
0.0,15.462097130513646,3829.739,18.978473581213308,373.48727984344424
0.0,15.746929453551001,793.68994,2545.333962264151,387.1716981132075
0.0,13.628661358453195,1816.1134,1687.5037783375315,385.25692695214104
0.0,11.486362052341669,3545.2085,252.71985815602838,391.9609929078014
0.0,12.139847297286508,2288.1978,1292.2349206349206,403.5936507936508
0.0,9.817288578359069,2028.9114,1506.3155339805826,414.8932038834951
0.0,9.769515601043086,141.23906,3105.014705882353,424.3970588235294
0.0,8.035214786868156,300.6075,2955.0289855072465,431.8768115942029
0.0,12.120562380746076,3546.3608,247.71974522292993,454.71337579617835
0.0,15.98285164885019,955.21405,2394.3186813186812,461.83150183150184
0.0,13.31611545675386,3090.2778,622.8284960422163,487.532981530343
0.0,11.527021868168287,1067.4777,2296.3908450704225,488.3732394366197
0.0,13.577070026178792,3733.1848,91.79441624365482,492.53807106598987
0.0,11.40460754668763,1387.3069,2029.5647482014388,500.42446043165467
0.0,12.796522635354867,2992.826,702.58,497.8828571428571
0.0,12.796522635354867,3822.1587,17.30857142857143,508.81714285714287
0.0,10.618580610726386,1526.4357,1913.5435684647302,509.19502074688796
0.0,10.662550076705362,834.88904,2485.0041152263375,522.0164609053498
0.0,11.071554257642571,3399.5706,365.37404580152673,532.2977099236641
0.0,11.906366897206876,774.5144,2533.6501650165014,540.4851485148515
0.0,12.273993328683927,206.31921,3004.167701863354,562.1521739130435
0.0,14.82882964574271,863.0948,2457.7787234042553,574.1659574468085
0.0,13.29853641878389,1192.5974,2185.8333333333335,573.452380952381
0.0,14.461445612983294,1907.0792,1595.6845637583892,601.4720357941834
0.0,12.667911103493207,3181.2424,544.7230320699708,609.8104956268221
0.0,13.049943724761249,3049.0945,653.510989010989,620.9093406593406
0.0,11.176699582583007,2458.7034,1140.3033707865168,645.8052434456929
0.0,11.197610170710032,3793.5632,39.6865671641791,655.4216417910447
0.0,10.260043595056175,3497.7415,283.28444444444443,687.3244444444445
0.0,11.648149767430676,989.83014,2353.8241379310343,707.303448275862
0.0,11.384077183421011,3601.0525,197.5234657039711,709.6931407942238
0.0,13.680058126741566,3217.3958,513.77,730.3375
0.0,12.33103775682364,2177.4082,1371.7630769230768,736.7784615384616
0.0,16.28731427591984,2093.0466,1440.79012345679,758.589065255732
0.0,11.668215501111248,2344.3467,1233.7353951890034,744.0412371134021
0.0,11.965164128357639,1425.3942,1991.5,755.5816993464052
0.0,12.425529849451014,3073.4038,631.6393939393939,764.4484848484849
0.0,10.418421876829342,3342.0142,409.4396551724138,779.5905172413793
0.0,10.771688540690237,2728.249,915.116935483871,797.2379032258065
0.0,12.387819504975159,2055.5286,1470.6128048780488,797.6158536585366
0.0,10.328217392177896,642.4406,2636.434210526316,806.5087719298245
0.0,10.305542902933759,3239.5662,493.2863436123348,813.0925110132158
0.0,10.749949490195746,2261.0974,1300.6882591093117,826.591093117409
0.0,14.034566250670414,1756.7148,1716.8669833729216,845.2494061757719
0.0,11.092663055182054,158.17047,3035.680608365019,861.93536121673
0.0,10.485565999564779,2344.7727,1231.127659574468,864.2851063829787
0.0,9.477822290404765,2839.4392,823.0364583333334,868.3958333333334
0.0,9.60043828415564,930.9642,2398.243654822335,887.2994923857868
0.0,10.260043595056175,229.85722,2978.302222222222,905.4577777777778
0.0,11.906366897206876,863.6931,2455.112211221122,914.96699669967
0.0,9.935716124677038,3747.058,75.34123222748815,916.9668246445498
0.0,11.688246787104148,511.49677,2748.448630136986,944.7808219178082
0.0,10.879732253002608,3400.3677,363.1699604743083,974.2924901185771
0.0,12.31205231406741,1526.9872,1911.3024691358025,984.6234567901234
0.0,14.347766006808543,2495.2234,1111.584090909091,984.8863636363636
0.0,15.001354885379893,1626.1407,1830.3596673596674,998.5945945945946
0.0,13.984472457580381,2119.401,1422.1794258373207,995.2583732057416
0.0,7.677913581212921,3725.1262,96.23809523809524,999.0
0.0,11.587744089203152,2562.1855,1058.602787456446,1026.3588850174217
0.0,12.444342168852303,178.06482,3032.9486404833838,1046.3293051359517
0.0,12.33103775682364,1933.492,1580.5230769230768,1064.676923076923
0.0,10.944046501393252,672.8618,2624.7734375,1070.42578125
0.0,10.006099881462307,1653.3947,1812.0934579439252,1075.5607476635514
0.0,9.576040688719097,1433.5353,1994.795918367347,1078.9897959183672
0.0,15.894791190005856,1471.3884,1965.0925925925926,1105.8907407407407
0.0,11.42510101792724,1878.7432,1628.8673835125448,1108.899641577061
0.0,11.728206721745893,3542.5608,254.53401360544217,1121.4115646258504
0.0,9.50247206490874,3581.942,222.60103626943004,1132.1347150259066
0.0,11.42510101792724,2988.9448,712.0609318996416,1135.0537634408602
0.0,10.530090896235611,1502.9813,1940.8649789029537,1144.8059071729958
