time_min,distance_bin_um,mean_radius_um,std_radius_um,n_droplets,sem_radius_um
0.5,1100.0,42.88860173852283,12.444432209942208,13,3.4514644943832526
0.5,1300.0,49.59044136359686,8.32502516107834,15,2.1495122537076092
0.5,1500.0,42.37459070895871,10.34645485256651,10,3.2718363042211793
0.5,2100.0,55.346886362328796,10.022829060821332,11,3.0219966666013245
1.5,500.0,18.554687451001904,2.5880793805607705,11,0.7803352939068636
2.0,300.0,19.641128137873505,5.779964767212805,12,1.6685321071284331
2.0,500.0,20.637849457891797,5.214240308751688,18,1.2290082270181852
2.0,700.0,18.092598592917223,4.619041493962233,19,1.0596807941159214
2.0,1100.0,22.448591955068757,5.0162266813297105,17,1.216613673480232
2.0,1300.0,19.851019407721058,6.235628670051155,17,1.5123620969853346
2.0,1500.0,20.813373051227277,5.273924845993609,17,1.2791146589177058
2.0,1700.0,20.909585355779914,4.774216055280544,18,1.1252935158461872
2.0,1900.0,22.1485396669021,3.575787755471968,18,0.842821256659351
2.0,2100.0,24.92134668086952,4.23881117591269,23,0.8838532286440145
2.0,2300.0,26.871437672424268,4.0426242891532365,25,0.8085248578306473
2.0,2500.0,26.056843207766455,4.570286350115126,30,0.8344163094053361
2.0,2700.0,23.01135666649883,4.157180830294892,19,0.9537226910147336
2.0,2900.0,25.180887551840627,5.378179803683618,24,1.097816355330556
2.5,100.0,21.47099368183717,7.860395487620057,17,1.906425932622702
2.5,300.0,21.45209048423093,7.082591924084212,28,1.3384840620629486
2.5,500.0,21.77072590352764,6.621317297432275,35,1.1192068971664821
2.5,700.0,22.520751851106972,4.974720322572177,27,0.957385372460049
2.5,900.0,22.183869058141376,4.772948442236895,29,0.8863142750828131
2.5,1100.0,24.334256686594756,5.701052789144365,37,0.9372473051097164
2.5,1300.0,24.564160521476055,3.9599445148096812,32,0.7000259048860996
2.5,1500.0,25.182858295389217,5.101708172056272,34,0.8749357333176258
2.5,1700.0,26.11918364546438,6.063696002691375,38,0.9836613828615193
2.5,1900.0,29.072415246124486,5.242875262677819,36,0.8738125437796361
2.5,2100.0,31.70344160833286,6.13231261288791,35,1.0365500192215127
2.5,2300.0,31.95003721692362,7.567155738272005,33,1.3172727331700989
2.5,2500.0,31.431132849083202,6.2661563064389485,43,0.9555798782125744
2.5,2700.0,29.223879632201267,8.160301962468582,28,1.5421521154203004
2.5,2900.0,30.341766809445385,7.949009791637105,35,1.343627889256148
3.0,100.0,16.579986211342923,4.894711352621634,99,0.4919370004163311
3.0,300.0,19.392884244051718,6.780616383578855,51,0.9494762079359499
3.0,500.0,22.656117931542532,8.034105426341643,40,1.2703036054578867
3.0,700.0,24.758753493354273,5.4534166539408035,30,0.9956531056125739
3.0,900.0,26.03940312305503,6.060708142694151,34,1.0394028714337296
3.0,1100.0,26.219688076590803,8.888666014251957,40,1.4054214982783433
3.0,1300.0,27.892014270339264,7.854645608771518,35,1.3276774311275816
3.0,1500.0,31.578068042193845,5.683286707768491,25,1.1366573415536982
3.0,1700.0,33.69710761870967,6.648863619078479,29,1.2346629782378749
3.0,1900.0,33.52782372310095,6.401579924933582,34,1.0978618998027971
3.0,2100.0,36.86958912660596,6.265313099405319,29,1.1634394347791837
3.0,2300.0,35.14803105401532,9.01913911240096,36,1.503189852066827
3.0,2500.0,36.87924396642415,10.355212682301698,42,1.5978440064490915
3.0,2700.0,37.62937527979644,11.680063883835366,25,2.336012776767073
3.0,2900.0,35.346571148716286,13.580778451661635,28,2.566525885268679
3.5,100.0,15.017299706467023,4.053933394272042,101,0.4033814493934898
3.5,300.0,17.76684266762235,6.245157224745325,53,0.8578383183392475
3.5,500.0,20.85548380668911,7.844968629173637,46,1.156677520659163
3.5,700.0,23.92748591305509,6.1225483139396655,25,1.2245096627879333
3.5,900.0,27.679807622733925,7.021291027123656,34,1.2041414770254992
3.5,1100.0,30.897814192636478,9.004246992411943,33,1.567438210085213
3.5,1300.0,30.820331487742024,9.506913453455185,31,1.7074920621502276
3.5,1500.0,31.517914782134195,8.037918097766955,27,1.5468980591566384
3.5,1700.0,33.91818288434414,8.284883816356764,31,1.4880090600934963
3.5,1900.0,34.57773040424219,7.67646902289529,32,1.3570208254144327
3.5,2100.0,41.00160510825889,9.055436187508068,25,1.8110872375016136
3.5,2300.0,40.09419416998886,9.511887966915877,28,1.7975778613690852
3.5,2500.0,39.547052865825755,11.613163744462664,36,1.935527290743777
3.5,2700.0,39.39748198838705,12.21413501459423,24,2.493199869601453
3.5,2900.0,34.44952701751982,9.910844430103937,28,1.8729735460503343
4.0,100.0,16.68201977267684,4.258794028497402,138,0.36253262299147737
4.0,300.0,18.364797963924534,6.7340429893303995,96,0.6872903845760745
4.0,500.0,18.987416294538228,9.375927763996303,81,1.0417697515551447
4.0,700.0,20.929445490468556,8.87724438636768,44,1.3382949455395616
4.0,900.0,27.251662756235444,10.334142454234351,43,1.575941949884213
4.0,1100.0,27.588157325424636,11.89252754137974,42,1.835056839151335
4.0,1300.0,31.44385543261785,12.852952498011339,35,2.172545497903559
4.0,1500.0,27.647731798498164,10.017469896700387,38,1.6250482027773696
4.0,1700.0,31.907701870561148,13.643707239188915,36,2.273951206531486
4.0,1900.0,29.757712171365725,11.460178390942172,45,1.7083825277613904
4.0,2100.0,40.360163844833615,11.746151285301067,28,2.2198139402177373
4.0,2300.0,40.77357630846984,11.038680803024352,28,2.0861145862160866
