birth_s,death_s,dist_um,censored,duration_min
0,30,2129.4399996996467,False,0.5
0,30,3833.443654275984,False,0.5
0,30,3987.3673756719995,False,0.5
0,30,4003.904242824657,False,0.5
0,30,546.2700829954625,False,0.5
0,30,1718.042219088078,False,0.5
0,30,1333.8595664659053,False,0.5
0,30,366.6310271132337,False,0.5
0,30,3792.6230803447966,False,0.5
0,30,841.4194325126319,False,0.5
0,30,39.41278039382889,False,0.5
0,30,948.2993928854509,False,0.5
0,30,4358.96799019296,False,0.5
0,30,3522.6877655054955,False,0.5
0,30,711.2860806663089,False,0.5
0,30,373.2860722359478,False,0.5
0,30,783.4976983946881,False,0.5
0,30,3652.434828635094,False,0.5
0,30,2756.6242405461644,False,0.5
0,30,678.9889239450022,False,0.5
0,30,264.05383707089436,False,0.5
0,30,2588.1295518288034,False,0.5
0,30,594.6165917320451,False,0.5
0,30,3584.0706812981566,False,0.5
0,30,3498.4851570332853,False,0.5
0,30,2945.199547127089,False,0.5
0,30,4759.9648699651025,False,0.5
0,30,2082.40986944788,False,0.5
0,30,1801.6417413102095,False,0.5
0,30,3495.3638793383748,False,0.5
0,30,2773.185045759686,False,0.5
0,30,511.6000157172827,False,0.5
0,30,1768.7404396218105,False,0.5
0,30,2576.7556789169375,False,0.5
0,30,4346.705185144792,False,0.5
0,30,3096.9558576983745,False,0.5
0,30,1021.5936865195604,False,0.5
0,30,457.8197698951243,False,0.5
0,30,165.29268869316,False,0.5
0,30,2879.3708171663297,False,0.5
0,30,1023.9220897811051,False,0.5
0,30,3634.9881605650767,False,0.5
0,30,2754.5575376099155,False,0.5
0,30,1550.134716451465,False,0.5
0,30,4375.031731327877,False,0.5
0,30,1104.1357534690321,False,0.5
0,30,299.28258425778074,False,0.5
0,30,3694.803187679392,False,0.5
0,30,829.2550149164043,False,0.5
0,30,558.8426953708876,False,0.5
0,30,2557.9821111305046,False,0.5
0,30,850.3671208576219,False,0.5
0,30,1460.474471433449,False,0.5
0,30,84.70337253016558,False,0.5
0,30,1695.0501946865013,False,0.5
0,30,104.34113795664604,False,0.5
0,30,873.9232398535909,False,0.5
0,30,1574.6979798194723,False,0.5
0,30,1227.6680199300436,False,0.5
0,30,3276.7759754791296,False,0.5
0,30,3227.4776044941277,False,0.5
0,30,4389.859952612784,False,0.5
0,30,3415.9790947820993,False,0.5
0,30,2417.542455786658,False,0.5
0,30,2411.1260125119834,False,0.5
0,30,1630.7596087923564,False,0.5
0,30,4008.958465938441,False,0.5
0,30,3157.376183114543,False,0.5
0,30,1689.181426248021,False,0.5
0,30,1746.6453213830732,False,0.5
0,30,574.7124019729682,False,0.5
0,30,2140.518282481892,False,0.5
0,30,2857.4400626629,False,0.5
0,30,4709.161284606717,False,0.5
0,30,2153.059585900762,False,0.5
0,30,3167.7592377603246,False,0.5
0,30,4665.554064208407,False,0.5
0,30,2500.395847897428,False,0.5
0,30,4481.3236867260875,False,0.5
0,30,1290.7189857995675,False,0.5
0,30,4310.566820168876,False,0.5
0,30,1355.1718476909393,False,0.5
0,30,1686.3904785315292,False,0.5
0,30,1970.573457463956,False,0.5
0,30,1764.1598039799599,False,0.5
0,30,2254.397660601785,False,0.5
0,30,4251.390154173186,False,0.5
0,30,2450.563003728915,False,0.5
0,30,4258.917990023588,False,0.5
0,30,1895.436136124433,False,0.5
0,30,1937.7045882458415,False,0.5
0,30,3658.3099435690574,False,0.5
0,30,1957.257464421434,False,0.5
0,30,3654.4511122449208,False,0.5
0,30,1955.6912088710005,False,0.5
0,30,1951.142126638928,False,0.5
0,30,3712.4588365813047,False,0.5
0,30,1411.1445681813004,False,0.5
0,30,4582.732525393163,False,0.5
0,30,2355.5364655233334,False,0.5
0,30,194.68664252483188,False,0.5
0,30,2387.386696295805,False,0.5
0,30,1256.9182487754372,False,0.5
0,30,3954.1597396004113,False,0.5
0,30,1229.7245789285637,False,0.5
0,30,933.7750090247131,False,0.5
0,30,4198.816870924884,False,0.5
0,30,2919.492103355048,False,0.5
0,30,4878.129963517989,False,0.5
0,30,4742.495505356674,False,0.5
0,30,1901.4280840090323,False,0.5
0,30,3807.0460028351877,False,0.5
0,30,4757.339708848162,False,0.5
0,30,1861.2562188018592,False,0.5
0,30,3421.739523879546,False,0.5
0,30,2889.3525063284633,False,0.5
0,30,2334.329814020064,False,0.5
0,30,2338.5602397853045,False,0.5
0,30,2352.6020394309107,False,0.5
0,30,2506.6594931491413,False,0.5
0,30,4912.202982990731,False,0.5
0,30,3621.817524501956,False,0.5
0,30,3627.8357399505508,False,0.5
0,30,2851.253819176584,False,0.5
0,30,2446.6523537434978,False,0.5
0,30,4285.969310379784,False,0.5
0,30,3842.286083515625,False,0.5
0,30,3284.233038569236,False,0.5
0,30,3286.9861369645528,False,0.5
0,30,3289.7396470586013,False,0.5
0,30,3269.089637395659,False,0.5
0,30,3539.123771273168,False,0.5
0,30,827.3400593561607,False,0.5
0,30,3757.259531833557,False,0.5
0,30,1060.0093743235009,False,0.5
0,30,773.3050564463849,False,0.5
0,30,512.2907496404026,False,0.5
0,30,3774.365360947797,False,0.5
0,30,3483.305097690867,False,0.5
0,60,2963.9593030093624,False,1.0
0,60,3363.2424968393757,False,1.0
0,60,1970.0619374113364,False,1.0
0,60,4138.72028715803,False,1.0
0,60,1854.669302384124,False,1.0
0,60,3339.3017258936734,False,1.0
0,60,87.52685502440765,False,1.0
0,60,1639.9323382806408,False,1.0
0,60,2423.1470772343628,False,1.0
0,60,2555.919379132629,False,1.0
0,60,2147.1999935149215,False,1.0
0,60,1569.9540635119547,False,1.0
0,60,2919.6453354710047,False,1.0
0,60,1066.7346782150494,False,1.0
0,60,379.74453287726845,False,1.0
