birth_s,death_s,dist_um,censored,duration_min
0,30,2561.865258782743,False,0.5
0,30,2583.2631152960917,False,0.5
0,30,3199.832566630757,False,0.5
0,30,4478.6870058136965,False,0.5
0,30,5859.187418912283,False,0.5
0,30,5874.736149303757,False,0.5
0,30,6096.48874391193,False,0.5
0,30,3669.304747620413,False,0.5
0,30,3742.973100693129,False,0.5
0,30,4383.016107148687,False,0.5
0,30,2981.497629468616,False,0.5
0,30,5644.997305277941,False,0.5
0,30,3.354725800249842,False,0.5
0,30,2154.9209957731223,False,0.5
0,30,2559.6531563278368,False,0.5
0,30,1156.1016422614493,False,0.5
0,30,445.6865402859184,False,0.5
0,30,443.5894163206743,False,0.5
0,30,452.0379793885086,False,0.5
0,30,440.0891302427772,False,0.5
0,30,454.1746814839785,False,0.5
0,30,456.2353666025998,False,0.5
0,30,778.0310013504187,False,0.5
0,30,116.63621241616437,False,0.5
0,30,403.98149825759214,False,0.5
0,30,468.90660274516523,False,0.5
0,30,172.4763381425842,False,0.5
0,30,166.98682011115707,False,0.5
0,30,177.4780042805538,False,0.5
0,30,172.50780562290342,False,0.5
0,30,2496.1240595323607,False,0.5
0,30,1567.1451496909158,False,0.5
0,30,4153.246960414565,False,0.5
0,30,420.5967670768456,False,0.5
0,30,1631.2238193843648,False,0.5
0,30,12.524892071939734,False,0.5
0,30,726.2702879892745,False,0.5
0,30,205.32262824959938,False,0.5
0,30,5067.117072482933,False,0.5
0,30,5097.462642029245,False,0.5
0,30,1086.3226754541074,False,0.5
0,30,873.7256459366774,False,0.5
0,30,4856.762043679855,False,0.5
0,30,2013.0652605547436,False,0.5
0,30,1294.669233497095,False,0.5
0,30,5912.465249899464,False,0.5
0,30,5960.71789390056,False,0.5
0,30,5958.705614038381,False,0.5
0,30,1014.6889219342985,False,0.5
0,30,5908.726632974319,False,0.5
0,30,1901.1105738997094,False,0.5
0,30,950.3970056310205,False,0.5
0,30,798.7162916969259,False,0.5
0,30,1210.9098885057726,False,0.5
0,30,1207.2377960116942,False,0.5
0,30,3610.296836408498,False,0.5
0,30,1212.3546719122041,False,0.5
0,30,5846.195351275928,False,0.5
0,30,2638.2584982673407,False,0.5
0,30,2242.3642006718937,False,0.5
0,30,2007.6891387588994,False,0.5
0,30,2600.5381941677265,False,0.5
0,30,5884.499912678292,False,0.5
0,30,105.97477850592486,False,0.5
0,30,3411.0530730173436,False,0.5
0,30,3386.5128994182314,False,0.5
0,30,1866.3804610408072,False,0.5
0,30,2590.24591492476,False,0.5
0,30,6240.942731168661,False,0.5
0,30,0.0,False,0.5
0,30,628.1942647353993,False,0.5
0,30,4605.457022279442,False,0.5
0,30,1310.5662335603026,False,0.5
0,30,2403.6857757447956,False,0.5
0,30,1815.8835835802927,False,0.5
0,30,4346.411362847156,False,0.5
0,30,1756.7058567597085,False,0.5
0,30,5205.238899706674,False,0.5
0,30,1011.3124730655128,False,0.5
0,30,3499.5623078407993,False,0.5
0,30,1151.2769831450905,False,0.5
0,30,4411.067863832185,False,0.5
0,30,4876.142080721849,False,0.5
0,30,4865.181192722341,False,0.5
0,30,1550.4508182761738,False,0.5
0,30,1548.360290780151,False,0.5
0,30,462.3191924237043,False,0.5
0,30,1561.1829920181817,False,0.5
0,30,1559.1097164118269,False,0.5
0,30,2490.526326682105,False,0.5
0,30,2492.6661337224027,False,0.5
