time_min,radius_um,distance_um
1.0,17.35820054310792,0.0
1.0,21.423281369568116,3092.997107044691
1.0,17.087385174391386,1360.0939820912545
1.0,13.348120666886542,0.0
1.0,17.531987399967925,1553.8380724579058
1.0,13.154531866986213,587.0319243856759
1.0,22.722821297533564,0.0
1.0,15.483530789721636,933.4023232118851
1.0,17.371630487510064,1808.5301664129809
1.0,12.216967870460529,1565.7479823875651
1.0,16.060202178363255,0.0
1.0,17.398459276449262,1373.4729779330808
1.0,17.99153333340246,648.9545900819908
1.0,17.518680386741377,2582.7928198775976
1.0,21.303200884878226,2695.061600606093
1.0,22.10899919555965,160.00999084834703
1.0,18.70333592912794,410.3456769149919
1.0,18.146413091434262,2200.227746701695
1.0,14.45531132584182,62.957431474973994
1.0,15.33217299399818,2395.158542857988
1.0,12.940041431213071,3023.4210682106986
1.0,14.046192830481996,0.0
1.0,12.216967870460529,3330.39234719423
1.0,19.36495387727558,1534.5485991064463
1.0,19.829064702165265,2789.9770810576742
1.0,17.42524675848057,1166.0690631412122
1.0,15.899669094408727,3024.012130738225
1.0,17.34476019998302,0.0
1.0,15.722672829822896,1757.687411092046
1.0,16.147092995611512,180.33140396075592
1.0,17.114659549569918,3343.0930987857196
1.0,15.13314483575721,3013.9416073942284
1.0,18.030377998989458,344.0897471223402
1.0,14.742848439975164,87.90068572743243
1.0,12.993995972795362,3241.5340755247407
1.0,15.086842397284261,174.26519994582347
1.0,16.276559510764553,121.04960563742947
1.0,17.74354241379177,1210.6467773188137
1.0,17.571847976013945,220.92465481607746
1.0,13.845522620437226,209.41581775275296
1.0,16.826073748831192,246.56114229515654
1.0,11.117608576345255,268.544660176378
1.0,15.423165917440867,270.72928269022793
1.0,16.56063958620565,297.51865609995144
1.0,10.289668209569083,306.0999604644371
1.0,14.884534168814683,564.7622398876117
1.0,12.721935223992688,404.0410345823144
1.5,13.879169140575852,1075.4036177938106
1.5,16.262225241572047,257.3606858547452
1.5,17.518680386741377,214.2612190584874
1.5,16.39078238236835,749.8141647244581
1.5,14.962668743302354,66.47816930300161
1.5,16.936591020621673,0.0
1.5,13.365580609820162,0.0
1.5,15.362563852350988,625.7000476474356
1.5,14.406830547608296,17.118999396862293
1.5,19.67557752303028,0.0
1.5,20.81595304444755,0.0
1.5,20.927687357828525,0.0
1.5,15.362563852350988,1364.1436469986024
1.5,15.663229619535775,1191.2781754714817
1.5,15.663229619535775,1882.3337799751062
1.5,13.521705600113263,0.0
1.5,16.30519024443242,3166.2256167675328
1.5,18.527949133136378,2665.269684968647
1.5,18.146413091434262,2891.4619259714486
1.5,16.574715780490436,2585.0690016711023
1.5,14.599787766455526,196.93918968341976
1.5,12.51866682779193,2673.295427498666
1.5,21.939579080553575,415.623421988908
1.5,19.81730020115806,292.7924462470335
1.5,19.81730020115806,1101.3585032681865
1.5,22.256183887337386,1185.30068624779
1.5,15.528650450562957,742.4486390376865
1.5,16.23351873156121,892.0050426120877
1.5,20.01635636573374,0.0
1.5,23.489880904492956,981.3569992576936
1.5,20.2595492510724,961.7312852108873
1.5,12.462654614717799,3014.4573094494954
1.5,16.39078238236835,3245.357954546573
1.5,19.340853116378714,2615.7442602559368
1.5,17.41185816890605,116.20762141193228
1.5,18.172098048509724,1209.6399023031724
1.5,13.101238473520148,3495.6720483602594
1.5,20.759860371627255,553.8002834278811
1.5,18.83999446857711,220.49975474160183
1.5,21.248394514463705,259.4192088724882
1.5,15.663229619535775,2122.199809255338
1.5,21.907666948635878,1366.8344591551668
1.5,18.477532851567084,266.5978479763375
1.5,17.74354241379177,296.1364194379227
1.5,14.341934584572305,341.0700086692073
1.5,13.65898531864029,398.7018190055355
1.5,13.313132085955186,402.92795301875805
1.5,17.30437653587681,2120.660977964923
2.0,16.895231762254443,341.59376395141174
2.0,13.136791424838817,251.82972589989598
2.0,13.60766772210873,209.6780463372309
2.0,18.64088722080102,1791.8143270720036
2.0,17.76980970043578,2194.1669915444386
2.0,15.88499473125059,1921.8610865034416
2.0,19.012502922385973,26.658409191954455
2.0,14.853165252663748,621.4786051930253
2.0,14.358186073734673,11.160222150726758
2.0,21.12732005589169,2088.386304180601
2.0,13.693090203986285,47.96375901449314
2.0,17.209779469724307,1690.8185863997574
2.0,18.55310589846787,0.0
2.0,22.50626121822695,3097.485340347463
2.0,11.829028275861177,0.0
2.0,14.029579941368407,0.0
2.0,17.965590229303842,628.8850619598281
2.0,15.928977265077949,2193.504705982345
2.0,17.677703439384935,1998.5096317761838
2.0,21.346944669924657,58.55598739255191
2.0,13.879169140575852,590.3101788117857
2.0,16.175952881008293,151.50556155384777
2.0,13.260476116587151,656.5153141684781
2.0,17.545284320650698,2587.7689752968436
2.0,18.004490867191134,2055.0936729582477
2.0,24.338303531534166,163.8602090940627
2.0,16.867602583076746,703.8022373238134
2.0,20.109348068964003,0.0
2.0,20.522597032366082,1188.665235802919
2.0,22.916993302275703,2972.48063980709
2.0,16.405004322035204,3089.020733890756
2.0,16.34804232948537,3028.1415890867893
2.0,19.829064702165265,0.0
2.0,17.371630487510064,48.55583281306284
2.0,20.635919799011912,1540.6476255623604
2.0,22.402401590559336,0.0
2.0,18.13355697002493,76.87364774220998
2.0,14.406830547608296,3346.9084074009033
2.0,16.96410783977386,3414.477197891415
2.0,19.758372624374555,3254.657141292148
2.0,15.225327281179462,174.68930578002772
2.0,15.75231031669086,122.31402691408856
2.0,19.95801652621984,217.43825402675833
2.0,13.136791424838817,247.65813587554177
2.0,12.993995972795362,3436.363061160667
2.0,15.071376639864612,214.25780197825014
2.0,12.293086786776263,385.12991513128776
2.0,18.287233929251975,271.8635132098473
2.0,14.79022782865732,299.81716897457414
2.5,17.25038458980134,3140.880560055932
2.5,26.104390080252216,762.4126624986857
2.5,21.76884046141344,689.1933881278362
2.5,17.518680386741377,211.36939023045198
2.5,14.211253640318105,164.48499912706617
2.5,12.0439414914442,627.4399140800258
2.5,12.55586948581946,11.983299808687406
2.5,16.588780030607307,3.423799821651509
2.5,14.727021437624144,457.3368840995241
2.5,22.671447003234256,0.0
2.5,18.83999446857711,0.0
2.5,18.95107302699638,1590.1007928810805
2.5,15.826161215295095,1366.513364437088
2.5,14.519700559114817,246.37386782745057
2.5,14.374419189234233,2827.6673652504574
2.5,17.91359130626546,2039.7688992758037
2.5,11.650241742238208,58.10381070596614
2.5,17.22332514633517,2590.0430883715017
2.5,13.862356088806692,205.48861361282698
2.5,17.99153333340246,2679.5267041951142
2.5,16.826073748831192,2704.2594201281972
2.5,17.019008008659764,1991.3571841305857
2.5,10.668008565812409,986.5097346070378
2.5,20.961091508948837,1567.3564112905965
2.5,13.641900902549981,3316.7453044961703
2.5,22.31896591300768,2218.9023672588955
2.5,18.802822460378252,3158.815465859933
2.5,11.346005339106508,2706.591457330553
2.5,12.274101313227623,3087.358370532088
2.5,11.242763835278584,2659.2559192823287
2.5,17.331309433942895,620.7307633300724
2.5,16.319486775231972,0.0
2.5,16.20476136844584,47.457001397631096
2.5,13.929486535124841,724.3622734610071
2.5,19.993040858268046,1536.405126505407
2.5,11.325432329725711,1318.7747217450906
2.5,15.663229619535775,1937.4324810254957
2.5,18.312721375668303,0.0
2.5,16.290881167306363,153.852098258832
2.5,11.907627335051748,1515.824329296934
2.5,15.117726446796425,96.00385744855713
2.5,15.75231031669086,745.386441447941
2.5,15.225327281179462,804.6221368941204
2.5,14.535753300954035,2706.4510799802656
2.5,19.340853116378714,2619.708516628057
2.5,14.727021437624144,167.03968219525967
2.5,14.599787766455526,3141.202689133434
2.5,14.046192830481996,1233.39093726085
2.5,14.227654400121324,2487.352475901573
2.5,16.262225241572047,1214.3399576392474
2.5,14.599787766455526,326.77117176891784
2.5,18.98795481282966,219.6641770347192
2.5,16.700867657177948,3273.060759680477
2.5,16.728772217417706,388.36365516079326
2.5,15.27120983807566,287.66287316048675
2.5,11.15948295650384,2232.098577014084
2.5,15.826161215295095,565.5245258410811
3.0,13.624795063969103,2260.2687648416295
3.0,13.590518795670851,1538.096599693556
3.0,15.737498550071043,586.652388360188
3.0,21.97144486216997,3122.4465019474355
3.0,16.290881167306363,509.98101329731986
3.0,12.61146770381796,229.0270138262268
3.0,20.213452378484977,164.52062911505365
3.0,13.879169140575852,2059.6287479663265
3.0,16.376548091900187,171.18999396862296
3.0,14.519700559114817,62.47848612063767
3.0,12.51866682779193,109.11263612643194
3.0,11.138565444286918,76.98793060544243
3.0,12.758545185213716,10.413081020106278
3.0,17.49203599050502,2314.2670552313966
3.0,17.12828045069095,53.31681838390891
3.0,16.447596356474246,0.0
3.0,18.963374925745335,245.2412442590779
3.0,13.996295007307204,880.0306329841121
3.0,19.12257944609641,3079.617224609073
3.0,14.900193861908273,1741.101162210229
3.0,17.75668091423238,824.333628890234
3.0,18.678381500497682,2592.3198612275337
3.0,14.244036275899072,715.3089687268836
3.0,17.16907831821595,2422.031052906349
3.0,15.194661938304302,2016.8204533476915
3.0,13.119026992878766,2508.839963027272
3.0,16.147092995611512,1639.7911240389703
3.0,20.6019884198526,2545.4361904816033
3.0,17.47869856119974,481.37273731265344
3.0,16.56063958620565,1285.6413818739052
3.0,15.870306799555637,1976.6070709905296
3.0,17.22332514633517,49.021354583277926
3.0,17.209779469724307,328.8452471194163
3.0,13.521705600113263,2606.9578202529915
3.0,12.10189182519999,2397.009898459833
3.0,12.537281956033977,3347.858835945166
3.0,20.213452378484977,2211.2578600591314
3.0,22.9779698889082,337.8043143218074
3.0,23.883703500519886,1174.1344068605752
3.0,22.10899919555965,44.85374037795652
3.0,11.848726921106772,725.5719568064061
3.0,18.889443358007252,1700.7521310029997
3.0,16.936591020621673,2769.8626321834195
3.0,20.46570034114874,1786.2205113114926
3.0,22.475153724136238,759.2280914831888
3.0,15.958231609769436,3098.015227903391
3.0,18.628372357207855,0.0
3.0,21.564332605892684,0.0
3.0,15.040397415659688,2181.85663675238
3.0,16.54655141727014,157.4249973549138
3.0,18.19774675294513,2873.5553911687693
3.0,21.35786661725983,349.80824013475126
3.0,14.97824674725431,84.99372015748115
3.0,23.089342063250303,2625.7178493454194
3.0,16.333770792649453,165.78493033213684
3.0,13.313132085955186,2706.9475725033876
3.0,16.602832366909958,3147.3506260135014
3.0,16.247878326347287,117.81677990777122
3.0,20.294053191911654,1795.457488726045
3.0,17.88753515966454,214.73599003372308
3.0,19.352907248503342,1305.6590442592774
3.0,16.060202178363255,1785.7639155089785
3.0,13.777983082936725,266.4026495766219
3.0,16.43341127720194,2966.334180583342
3.0,13.710110832314314,877.6096408713636
3.0,25.744560463688,1823.8323319537465
3.0,18.49014980957639,741.8928924961797
3.0,16.53245124307123,2985.83244677265
3.0,21.336017131624818,1118.8212239955096
3.0,21.790255951551945,1595.8841919472954
3.0,9.73052922851202,782.4057219063496
3.5,13.744088854268094,356.7412188755974
3.5,12.443927850397952,3173.535878107981
3.5,16.61687281962373,1029.6718540312133
3.5,14.45531132584182,2798.1644791889717
3.5,13.67604839252436,55.44547466468368
3.5,18.49014980957639,250.75973648873713
3.5,14.260399332731387,2572.386573017966
3.5,14.742848439975164,3161.2562585673536
3.5,14.97824674725431,3029.440153459765
3.5,12.178730005554385,678.1479071446846
3.5,13.313132085955186,1597.2173334781314
3.5,17.03270540162843,2688.071399624301
3.5,10.175714882200229,3059.1168119043436
3.5,15.928977265077949,2563.902757029114
3.5,16.630901418846396,2351.836762668564
3.5,9.990686451147118,1245.69161340402
3.5,13.065588778940288,3265.1558894373375
3.5,19.17129947269139,2214.9752000603776
3.5,16.045674629321972,2978.411361208291
3.5,11.407501753431584,0.0
3.5,16.6868978783576,0.0
3.5,17.25038458980134,798.811844482903
3.5,19.651857710280222,1791.5709570762945
3.5,28.29916296677805,70.58344488237294
3.5,20.579336419138166,1738.5387583877696
3.5,14.567805717604497,1115.6663538720209
3.5,10.469413998009307,2922.4737946657096
3.5,21.86504498813127,121.031448935412
3.5,14.260399332731387,1021.4528340546935
3.5,12.159565981084752,139.33855789541852
3.5,19.425074959139685,1567.2300716753377
3.5,18.502758164133663,211.29657871534232
3.5,11.138565444286918,917.6071376403463
3.5,12.993995972795362,2069.02915416974
3.5,19.24414824487277,1542.7296433155725
3.5,15.75231031669086,380.7659527249276
3.5,12.831451751165508,2046.2732468599693
3.5,24.51968582771796,1638.3678454726867
3.5,14.341934584572305,2991.6068321353205
3.5,15.13314483575721,3339.4565865851127
3.5,13.862356088806692,867.0811179513498
3.5,12.23604199272387,337.74794173324455
3.5,18.61584908025816,1600.6081114329193
4.0,12.592962238671502,326.9773787082086
4.0,12.592962238671502,3166.5495190326174
4.0,17.939609608003835,219.51404715272747
4.0,10.755095794998539,1130.8527450402073
4.0,8.719312534451536,522.3413128729543
4.0,14.947074503793717,3345.9706867009822
4.0,16.798330821883226,0.0
4.0,13.895961849852284,3.423799821651509
4.0,15.347375945669807,3140.4872079438633
4.0,16.362301418397184,3309.718753168935
4.0,17.75668091423238,243.98327849346163
4.0,13.154531866986213,2549.4805358262033
4.0,17.371630487510064,2673.941754372516
4.0,15.13314483575721,3026.0391796763774
4.0,11.4889849444541,3343.8735968533183
4.0,14.519700559114817,2913.716021195349
4.0,11.809296772089615,3057.4517887643015
4.0,11.769734527660852,1244.8750605222422
4.0,14.341934584572305,3061.914901909654
4.0,11.325432329725711,3350.2700755262103
4.0,20.086140504314713,2790.713249435709
4.0,8.825649543959468,3091.8714284610164
4.0,17.677703439384935,0.0
4.0,13.777983082936725,2928.2511353410177
4.0,19.219896000524184,1793.8375341037267
4.0,12.330970040791085,3037.2797112936128
4.0,12.795050396259258,170.4522925221579
4.0,26.757321227094355,79.63555363841347
4.0,12.648397410111592,3331.477242463505
4.0,12.293086786776263,2844.05693807624
4.0,13.624795063969103,815.7567205532968
4.0,19.532826586716258,2959.544349798381
4.0,14.79022782865732,171.29695781540127
4.0,19.49697554409961,126.47221644270151
4.0,16.419213942994677,218.93922037400395
4.0,12.976036052708277,3415.066487231359
4.0,14.55178833429188,269.41900789092557
4.0,13.946218657114958,215.46829803462444
4.0,16.53245124307123,309.48244507313547
4.0,15.98743242396097,3126.445335477416
4.5,11.789532244811458,332.390846515008
4.5,13.435193479699093,3168.900470235854
4.5,12.758545185213716,1136.0471502977423
4.5,10.424768105911953,526.5588395381197
4.5,9.536867487190442,139.6694236159055
4.5,9.086049024254862,1090.8242174885295
4.5,13.693090203986285,17.625088605123874
4.5,10.819951231826625,487.96655698692325
4.5,13.65898531864029,4.364505560499177
4.5,12.178730005554385,1739.388410771089
4.5,18.13355697002493,248.15169155673038
4.5,14.161937400297438,2552.6087342531378
4.5,16.798330821883226,621.7579561200974
4.5,17.939609608003835,2840.236605429572
4.5,11.946732948808462,2092.446312682181
4.5,15.301721776264687,3028.2311350597097
4.5,20.442897325330907,3163.2614381919875
4.5,14.947074503793717,2849.5449536443234
4.5,13.624795063969103,3002.6171448980845
4.5,12.648397410111592,1244.9091943832068
4.5,15.663229619535775,3232.239617279386
4.5,14.63169990893808,1959.0599022045863
4.5,14.260399332731387,981.0971533940296
4.5,16.867602583076746,2218.5641317275185
4.5,15.117726446796425,2959.1031216215824
4.5,9.060345863780569,2812.580494235343
4.5,17.97856646084706,0.0
4.5,18.37628533414858,2926.783527085169
4.5,19.508933211917437,1514.537142877613
4.5,14.390633993249306,1258.033885572565
4.5,11.888026289112693,3339.5180570879756
4.5,14.161937400297438,0.0
4.5,16.518339032865573,1025.77882069366
4.5,13.383017773934165,167.14490979586338
4.5,25.880082862426143,80.477503738171
4.5,12.293086786776263,2867.5794534842125
4.5,12.685219605658855,3109.483318593724
4.5,12.10189182519999,3356.0095881997563
4.5,20.062906094566607,1822.5927260678916
4.5,12.024562651069436,277.7554276619754
4.5,18.32545180569079,120.57658937907239
4.5,14.599787766455526,3408.944557102503
4.5,15.13314483575721,213.9943358566052
4.5,18.975668849192743,1740.4749314623145
4.5,16.61687281962373,3170.68754778783
4.5,10.819951231826625,239.67821916211034
4.5,16.826073748831192,746.8907694633119
4.5,13.60766772210873,439.69174669964326
4.5,12.23604199272387,377.4147390180762
5.0,12.61146770381796,436.33137152361525
5.0,12.55586948581946,334.5549111353224
5.0,6.931178044403346,3055.428286201314
5.0,13.452540412010888,3168.1634152640286
5.0,12.993995972795362,3029.242738575571
5.0,8.308436409811865,283.20951254683825
5.0,12.274101313227623,1136.8871979149892
5.0,9.825928855140111,527.3610591536051
5.0,12.4813532818194,371.5138293331073
5.0,11.427927019122135,635.8780704886261
5.0,11.242763835278584,17.625088605123874
5.0,13.435193479699093,487.96655698692325
5.0,13.469865004394928,36.314881691228834
5.0,11.304821880744484,4.364505560499177
5.0,10.491665700047363,2146.2696485638003
5.0,10.106726189242488,682.1024109851007
5.0,10.31230777095281,366.3325752168099
5.0,11.630206917882093,1402.1757130979277
5.0,10.06047090670441,2419.9441588872846
5.0,18.728257107309325,246.5522209451317
5.0,8.799185767612528,2461.642142547961
5.0,15.179306035504927,2551.7833154334467
5.0,12.629946054686082,2474.120359097837
5.0,9.008719541180728,1780.2846181131758
5.0,13.400432248150613,3141.3631626096576
5.0,10.244238988980218,2203.162963213392
5.0,10.289668209569083,1988.0094059746755
5.0,10.014001970489703,662.1546417436085
5.0,12.776810828331817,618.4497791535316
5.0,12.197863921524448,1004.3856819239177
5.0,10.31230777095281,2190.432362964262
5.0,15.767108169006844,23.782474404698313
5.0,9.289114299536816,2746.4979304702965
5.0,13.383017773934165,2974.2304804198325
5.0,15.102292316742215,2837.4689551444294
5.0,13.278051308020139,2691.2291511776116
5.0,10.152770738276038,2558.259587547555
5.0,12.443927850397952,0.0
5.0,10.379930185813627,2839.9883591680114
5.0,9.162725902845395,2870.509645964425
5.0,9.896875111154342,1970.1777883473599
5.0,11.946732948808462,2092.446312682181
5.0,14.853165252663748,1763.6058679458008
5.0,7.993716211980485,2288.951994943068
5.0,11.888026289112693,1633.823461229799
5.0,15.663229619535775,3054.687093791796
5.0,12.903946405725526,2742.412801811297
5.0,12.849613758488053,2780.8667387896444
5.0,10.798376033426017,2259.098313271495
5.0,14.45531132584182,2701.502113437286
5.0,13.172248416249705,3344.8458947110994
5.0,13.101238473520148,3193.2383564005495
5.0,10.31230777095281,1620.5848427382602
5.0,13.67604839252436,3117.901822173284
5.0,12.159565981084752,2558.090839195946
5.0,10.334897738376068,3056.853337955181
5.0,8.799185767612528,2402.316310066334
5.0,8.93072050128881,3074.857398074902
5.0,10.755095794998539,2438.782208233346
5.0,8.584539159107974,2506.203233091976
5.0,9.873283003436558,2305.2920662821703
5.0,8.022837314660986,1400.8975403821516
5.0,14.211253640318105,1245.69161340402
5.0,17.505363257954976,2610.591081609697
5.0,13.24287760038358,2761.635928394042
5.0,12.368737265645247,1956.9783277482697
5.0,11.907627335051748,2695.060418481038
5.0,13.727110356305122,3066.5021381857873
5.0,19.15913108081314,0.0
5.0,9.463222620688942,1183.1030418876305
5.0,7.66608649699909,1384.2365220906024
5.0,9.658361142938046,3353.139979628615
5.0,13.41782412081452,3093.5308365070473
5.0,10.175714882200229,2844.030635793765
5.0,13.189941168907083,0.0
5.0,14.742848439975164,2603.5438430939985
5.0,15.603559956463604,1710.5405697557344
5.0,16.588780030607307,2959.7302389632882
5.0,14.178395206432231,0.0
5.0,12.121147035189345,2934.131911958643
5.0,9.73052922851202,59.36369280712087
5.0,11.710140552192394,2274.136864924984
5.0,8.95679565313273,2696.424590794569
5.0,10.424768105911953,2351.1211337133614
5.0,11.630206917882093,169.2661408536361
5.0,19.36495387727558,80.26784277723496
5.0,9.413805976811119,2541.447996077118
5.0,11.630206917882093,3289.0711658948517
5.0,13.879169140575852,3108.6259823975465
5.0,15.377736758619534,3356.8905668970347
5.0,10.624197257231852,2491.790468889506
5.0,14.161937400297438,320.67410320762605
5.0,12.721935223992688,2668.0662973176386
5.0,9.008719541180728,3007.384950776377
5.0,10.014001970489703,2530.9714127767106
5.0,10.798376033426017,2168.9286216190562
5.0,11.15948295650384,1376.9556661108988
5.0,10.927188254912233,2766.9752917364526
5.0,18.069139157302274,139.73236253973505
5.0,14.211253640318105,3408.7441869056715
5.0,14.161937400297438,2599.9395438011416
5.0,9.778345384910523,298.7866145164237
5.0,8.530033597506172,2066.44473326813
5.0,9.825928855140111,423.8828189243395
5.0,10.106726189242488,224.31768619675137
5.0,16.56063958620565,3168.3593524919033
5.0,10.88442023070672,366.22056886784367
5.0,11.946732948808462,3012.3549000390835
5.0,9.314186178603928,413.8692961728412
5.0,11.549720089829199,458.3370357789149
5.0,14.194833931033413,440.1447591855844
5.0,10.379930185813627,340.2161449653793
5.0,11.075575879255732,1962.7606924550616
5.0,13.295603267180185,2911.9404693626598
5.0,8.799185767612528,439.0831370033308
5.0,14.178395206432231,2527.1407365358114
5.0,12.885860977909067,567.72782223666
5.0,14.06278609418919,2467.674231172633
5.0,12.005152529212488,3251.436441579656
5.5,10.776757641305307,598.5789958062497
5.5,10.491665700047363,355.02222433851045
5.5,8.638700826740815,576.9331408645818
5.5,9.060345863780569,615.5655048434262
5.5,10.776757641305307,3549.2636877310883
5.5,13.929486535124841,430.4075212242967
5.5,12.274101313227623,325.89333309131706
5.5,8.109573211768172,2280.699579933743
5.5,10.841483494381364,285.8257769421184
5.5,7.387225790575111,833.9078813595562
5.5,8.475177506985323,3303.9697834949484
5.5,10.841483494381364,549.8078038200714
5.5,9.990686451147118,517.6127018285183
5.5,11.888026289112693,3166.8873112670985
5.5,10.991028262078261,179.2188395769112
5.5,6.7608528000566315,737.8288943225393
5.5,9.73052922851202,1748.6038144033867
5.5,9.896875111154342,1779.5333776406897
5.5,7.605001168954389,1420.4608234494879
5.5,7.574273765844521,1056.2922020287683
5.5,8.223798178237123,277.05555421727206
5.5,7.696447354416767,2235.9592496782557
5.5,11.4889849444541,524.278963603818
5.5,11.868392871437877,1133.3604755788704
5.5,13.727110356305122,368.08832645482744
5.5,12.23604199272387,631.6934216765544
5.5,7.4187279624457965,2373.3184869346196
5.5,12.197863921524448,453.6534932522028
5.5,8.392221081179803,1087.542933866966
5.5,10.580204533037092,3100.9433516647573
5.5,8.638700826740815,1961.3600220304556
5.5,9.314186178603928,1739.560705497863
5.5,9.84963438743348,2872.1867858862815
5.5,12.255086427583405,13.533757252842364
5.5,6.931178044403346,578.1015237158698
5.5,8.557329774784959,3214.860901313788
5.5,8.799185767612528,2287.56373683154
5.5,9.364128553654663,490.9214632690681
5.5,9.68247693863779,1207.3640899237475
5.5,8.336458197323642,2112.3488656403174
5.5,9.162725902845395,2468.265884762687
5.5,9.609948000262092,562.5903436888076
5.5,10.198607408056667,1136.8420555144494
5.5,13.207610220591272,484.4601154837802
5.5,10.424768105911953,434.8630244396075
5.5,11.50926560444801,2146.830419136791
5.5,8.982795114651921,2076.938161850572
5.5,7.964488632538974,3127.981802517721
5.5,8.74601799525251,2612.682260832086
5.5,8.982795114651921,3075.045947021183
5.5,7.90570931530931,2532.715342764178
5.5,10.106726189242488,1892.392925365448
5.5,7.1301996663656935,2312.0975602241106
5.5,11.263487841502965,2035.6908633671346
5.5,7.726688914350437,3258.9621452113875
5.5,9.658361142938046,680.1705969966962
5.5,8.252107377889198,202.88001455970067
5.5,8.475177506985323,144.0948011130164
5.5,11.15948295650384,3250.963296026371
5.5,11.138565444286918,1876.0989569034928
5.5,9.536867487190442,2118.1080311429037
5.5,9.68247693863779,2328.160275472171
5.5,10.53602812074951,364.2708382965736
5.5,9.162725902845395,2052.754690771193
5.5,8.138279755382277,2321.707793624796
5.5,8.392221081179803,3353.8879692572
5.5,9.658361142938046,2471.8703318211756
5.5,10.175714882200229,2956.859448267092
5.5,5.914514137930588,1764.4868466430792
5.5,11.054499597779825,1402.113947063801
5.5,7.9351533997778185,2953.3707016983667
5.5,9.086049024254862,2043.5314555604057
5.5,6.897449483931137,1204.171613446945
5.5,9.80216599361784,2287.8276462500808
5.5,9.967316392354439,2014.2265754456414
