x,y
3969.0598574749934,189.16768292682946
3967.9338005833442,189.16768292682946
3963.895040191079,189.16768292682946
3954.1813811762468,189.16768292682946
3937.312705583881,189.16768292682946
3917.4310743689143,189.16768292682946
3902.3351033471777,189.16768292682946
3893.295976088001,189.16768292682946
3888.4461175997535,189.16768292682943
3886.194003816456,189.16768292682943
3883.869391792161,189.16768292682943
3880.081522096233,189.16768292682946
3876.0343315623013,189.16768292682946
3872.0959534877084,189.16768292682946
3868.1937594357705,189.16768292682946
3858.976239721255,189.16768292682946
3838.6847792896197,189.16768292682946
3811.9520664994443,189.16768292682946
3787.6356575181953,189.16768292682946
3766.8594061729077,189.318191305494
3752.803051763486,189.99272306114926
3745.1854862566165,191.1048379144608
3740.385753829363,191.7793696701161
3734.7972954861298,191.92987804878064
3728.0743501095812,191.92987804878064
3720.462296499383,192.23089480610977
3712.175711133529,193.5799583174203
3703.2145940120204,195.95469640270795
3693.815893792855,197.97829166967375
3685.30630180734,199.39142328031443
3679.043311708452,200.0659550359697
3675.0686194155173,200.21646341463426
3671.7183328172455,200.2164634146343
3668.9561376952943,200.2164634146343
3666.0294921563413,200.66798855062794
3660.2040851551096,202.69158381759377
3650.582378316283,206.32894513485752
3639.8485566241443,209.85211229179845
3631.5619712582907,213.2023988900705
3626.3246557333796,215.66357725469257
3622.9743691351077,216.63912576767697
3621.3242888664677,216.7896341463415
3620.0477235961544,217.09065090367068
3616.683494959545,218.59022279364586
3609.2860178273413,221.7900010132534
3598.1871112785443,226.05176802517968
3586.3048605147524,231.275141511753
3575.7299773429463,236.26156634032742
3568.619574929734,239.26071012027762
3563.39068954649,241.12536686691183
3555.449735102288,244.0520124058649
3539.6931743632335,250.62444940374883
3519.2373937102825,259.6217505479132
3503.904474030547,266.58164458246074
3494.263313256713,271.3590048297109
3486.5007512678503,275.7712802203018
3478.8022573783173,281.1451620855396
3471.0536374277917,286.6556102911046
3465.155732185563,290.3933539260402
3461.791503548953,292.8684743289997
3459.3163831459933,295.3937207929519
3455.9660965477215,297.71833281724685
3451.553821157131,300.93205307519173
3445.3548991575735,306.0049181831005
3437.9072959643768,311.5153663886655
3432.009390722148,314.95209326627196
3428.946178842868,316.0781501579209
3427.6696135725538,316.5296752939146
3426.019533303914,317.87873880522517
3422.8197550843074,320.2534768905128
3418.557988072381,322.5780889148077
3413.1841062071435,325.49079241542347
3407.222132865584,329.3651023906862
3401.3102855850184,333.7773777812771
3394.3727637304755,339.4522764038442
3386.3871951219508,346.91382163537804
3378.251118134762,355.5739219995578
3370.940081281892,363.8465653270741
3365.265182659325,369.67197232830574
3361.0034156473985,373.64666462124046
3357.201603913133,377.8860594531625
3352.5523798645427,383.05930687874303
3345.327783291008,390.4344118309424
3336.517174548164,398.9440038164576
3327.0320340496637,406.92957242498204
3318.321807624492,413.04205414520544
3313.0844920995814,416.8662380594755
3310.157846560629,419.6925012807568
3306.807559962356,422.0171133050517
3302.8468097077584,424.9298168056675
3298.671482975167,428.8041267809302
3294.2592075845764,433.21640217152105
3288.8853257193387,438.5902840367589
3283.3748775137733,444.40174899965314
3279.6371338788376,449.3380477672349
3277.0115050972136,453.66388287849134
3273.9622352562706,457.6246331330884
3271.2000401343194,460.9749197313604
3268.4239029740306,463.90156527031365
3263.875061243112,468.8378640378953
3258.214104658883,476.04851857309274
3253.2778058913013,482.0328640946558
3248.8014624013804,485.83467582892155
3243.8651636337986,488.3097962318809
3238.053698670905,491.22249973249654
3232.6798168056666,495.09680970775935
3228.267541415076,499.5090850983504
3224.0922146824837,505.18398372091747
3219.6799392918933,512.1940038164576
3214.4565658053198,518.8305089136715
3209.4701409767454,523.9173160599177
3206.019472060801,528.3936595498387
3202.131220047201,533.3299583174203
3196.6207718416363,539.4424400376436
3190.7953648404045,546.466402171521
3184.5100025615125,554.6024791587101
3177.5223546459765,563.1761392435554
3171.8250838434055,570.7241247544238
3167.061665634493,576.6860980959825
3163.6249387568864,580.122824973589
3161.1498183539265,581.549898622567
3158.323555132645,583.5009956485358
3154.8003879757043,587.8993290007893
3150.0369697667916,594.1623190996772
3144.8776643795486,601.9472532685443
3140.1142461706354,611.0950627913732
3136.591079013694,617.6674997892571
3133.7648157924127,620.5941453282104
3131.7412205254473,622.3082936961803
3130.027072157478,624.4823973418106
3127.8529685118474,627.9831923187472
3124.5026819135755,632.7689827076642
3120.240914901649,639.3329895638813
3115.017541415076,648.2300385860599
3110.0311165865014,658.8774199988637
3107.0319728065515,667.2365036057145
3105.1673160599166,671.5762807553083
3103.1437207929507,674.0514011582677
3100.768982707663,676.4261392435554
3099.4199191963526,677.9257111335306
3098.968394060359,678.9012596465152
3098.293862304704,680.314391257156
3097.1817474513923,682.3379865241219
3096.2061989384083,684.8632329880741
3094.5561186697687,687.1878450123688
3091.6573572074903,690.1005485129845
3088.744653706874,693.9748584882473
3085.444493169595,698.0861171215091
3080.6085767196855,702.261443854101
3076.2102433674318,706.3727024873626
3073.7351229644723,710.2470124626253
3072.0209745965026,713.1597159632413
3069.8468709508716,715.6348363662008
3066.797601109929,718.6841062071437
3064.0354059879783,721.5968097077593
3061.710793963683,724.8969702450386
3059.185547499731,730.1844118309422
3056.860935475436,736.9073572074907
3054.098740353484,744.519410817689
3051.0494705125416,752.6554878048781
3048.875366866911,760.6410564134027
3047.161218498941,767.879595025275
3044.9871148533107,774.9899974384869
3041.636828255039,782.8026854883425
3037.8265863791057,789.7625795228898
3034.626808159499,796.0255696217778
3032.976727890859,801.5499598656802
3031.7001626205456,806.7872753905909
3029.2389842559237,812.598740353485
3026.340222793645,817.6716054613938
3024.6901425250053,821.0358340980034
3023.7145940120213,824.4865030139473
3022.3014624013804,830.9000014914996
3020.1273587557503,840.6081486096608
3017.0780889148073,851.2555300224648
3014.616910550185,858.9540239119978
3013.6413620372005,863.6673160599177
3013.189836901207,867.0176026581897
3011.840773389896,869.6432314398138
3009.6165436832734,873.3809750747494
3008.116971793298,879.1924400376435
3007.1414232803136,885.7648770355273
3006.029308427002,891.8773587557506
3005.354776671347,896.6631491446676
3004.9032515353533,900.4649608789333
3003.554188024043,904.1386364145388
3001.32995831742,908.7515462447872
2999.9808948061095,913.3868282550397
2999.5293696701156,917.4116466089671
2998.85483791446,920.3243501095826
2997.7427230611484,922.6489621338774
2997.068191305493,925.1742085978296
2996.9176829268285,927.4988206221246
