time_min,distance_bin_um,mean_radius_um,std_radius_um,n_droplets,sem_radius_um
3.0,2900.0,13.803888416965473,2.513080479087382,136,0.21549487325637212
3.5,500.0,10.22147865639774,3.1959502318348347,10,1.0106482021141252
3.5,700.0,9.186593502412194,1.6802767127115577,45,0.2504808633755285
3.5,900.0,9.16039014046474,1.2156920833485716,56,0.16245368798942086
3.5,1100.0,9.469559866408959,2.042813806368749,26,0.4006287485119617
3.5,1300.0,10.858797970190738,1.6329909258481865,14,0.43643518287390604
3.5,1500.0,10.081032658229246,1.5584436213716655,11,0.46988843172840994
3.5,1700.0,11.741357110847925,1.9408888391526056,17,0.4707346877299199
3.5,1900.0,13.848031889793855,2.639907833021684,28,0.498895686450486
3.5,2100.0,13.025678922033022,2.3467273569910785,31,0.421484675726878
3.5,2300.0,13.187796574232687,2.2066356440581063,28,0.4170149391648995
3.5,2500.0,13.838729669611974,1.7877288668289602,27,0.3440485808339215
3.5,2700.0,13.683628728807664,3.159388770184233,24,0.6449075321692199
3.5,2900.0,21.577074378624065,4.228084406635045,511,0.18703944218986918
4.0,500.0,12.33292977302671,1.8818135476909286,13,0.5219211720817265
4.0,700.0,13.439182213385727,3.136919568521458,43,0.4783757494478936
4.0,900.0,14.998069500104547,3.905873102215226,66,0.4807797437277437
4.0,1100.0,16.029290331029312,3.9632827935322075,48,0.572050596930108
4.0,1300.0,17.253396600871632,5.429764871530285,50,0.7678847121815134
4.0,1500.0,17.954841923829502,5.137365937707629,58,0.6745691955754326
4.0,1700.0,18.87883686288631,5.216458114413149,74,0.6064009384065643
4.0,1900.0,19.906690160470475,4.435180977983061,79,0.49899684567459884
4.0,2100.0,20.247234571007397,3.359721696206184,69,0.4044629625285489
4.0,2300.0,21.762768477413278,4.072568186805649,77,0.4641122182395544
4.0,2500.0,21.72431389877311,4.361747103566955,94,0.44987986334267066
4.0,2700.0,22.158449245091482,4.5159839490864755,93,0.4682857209380619
4.0,2900.0,25.37669851273992,3.903808683377056,646,0.15359329833932406
4.5,500.0,10.105228082286398,2.80427297989761,21,0.6119425333190561
4.5,700.0,14.913528311124882,5.485626484918486,62,0.6966752602602562
4.5,900.0,19.535152113353767,4.468644310972524,84,0.4875690668777469
4.5,1100.0,20.628549349713825,4.457053561318938,68,0.5404971356574515
4.5,1300.0,25.221888705442186,3.9841994224924484,46,0.5874381565634977
4.5,1500.0,25.428350342673372,2.875271804277011,64,0.3594089755346265
4.5,1700.0,27.26884781483002,3.0331558960078233,70,0.3625314703479845
4.5,1900.0,28.622776284269328,3.4316416892813373,66,0.4224058920404762
4.5,2100.0,28.714080704484935,3.1943983327204317,71,0.37910533502376353
4.5,2300.0,28.105185371467183,2.5857300746103604,71,0.3068697025587801
4.5,2500.0,28.439115545647976,3.297901573628197,99,0.33145157924992014
4.5,2700.0,27.701034674812632,3.408354110725582,113,0.3206309838800574
4.5,2900.0,25.316757246621087,4.153940814442114,754,0.15127760194857115
5.0,300.0,10.50513686023523,1.8335607634455253,11,0.5528393711514912
5.0,500.0,11.855400290090389,2.7509461483230093,51,0.38520951037302725
5.0,700.0,18.586655755397807,5.423741413158256,107,0.5243328731248176
5.0,900.0,22.758061058900434,4.292156728487658,114,0.4019973092986442
5.0,1100.0,25.92724621911601,3.203497127167088,97,0.32526585230856675
5.0,1300.0,27.24629318197987,3.9479247453223905,123,0.3559723862809355
5.0,1500.0,26.877370893216057,4.13043310864939,122,0.37395184297029144
5.0,1700.0,27.393703317406654,3.8758517952907328,139,0.32874545858458404
5.0,1900.0,28.437569513494093,3.656223243334751,128,0.32316753111173413
5.0,2100.0,27.64635639766958,4.13435289114645,139,0.3506712353660803
5.0,2300.0,27.086747786827672,3.9200451746210354,144,0.32667043121841993
5.0,2500.0,26.91923843672413,3.971237194519611,155,0.3189774474294685
5.0,2700.0,26.19136929631177,4.082634367811602,160,0.3227605863991572
5.0,2900.0,25.0084298601108,4.219409172687812,775,0.15156565176702777
5.5,300.0,10.644440305998396,2.5335583504982755,13,0.7026826570847307
5.5,500.0,13.654287537574996,3.673069260735416,64,0.459133657591927
5.5,700.0,20.428985668402778,6.027756839524142,118,0.5548999949328941
5.5,900.0,25.370324628711632,4.090250893215304,117,0.37814382884615794
5.5,1100.0,27.194534775330762,3.4887522564040867,119,0.3198133949949408
5.5,1300.0,27.28702649414224,4.3548999771036945,143,0.3641750310233029
5.5,1500.0,27.388382027748907,4.731200042974069,140,0.3998593846291272
5.5,1700.0,27.7916673526803,4.5713996429393555,152,0.37078947331714146
5.5,1900.0,28.62124206965078,4.044874891066311,140,0.34185432240292396
5.5,2100.0,27.95907299692204,4.067141272163231,152,0.32988871855494833
5.5,2300.0,27.284396426703857,4.126561670211591,154,0.3325278156323424
5.5,2500.0,27.996910875765796,4.374461566378355,151,0.3559886336056711
5.5,2700.0,26.922742404065016,4.595496533683024,162,0.3610563068762823
5.5,2900.0,24.874705222928352,5.00550715995753,720,0.1865442378587826
6.0,300.0,13.448919517400633,3.476863023695286,18,0.8195044737705669
6.0,500.0,17.416489311070887,4.668915065560746,89,0.49490400714241467
6.0,700.0,23.426380650722404,5.528514376955035,131,0.4830285438454484
6.0,900.0,27.09531293607598,4.409879649649373,147,0.3637207432598453
6.0,1100.0,27.44043790281875,5.08348986609155,146,0.42071261478278293
6.0,1300.0,26.734747963655906,5.551534796183966,165,0.4321863977305173
6.0,1500.0,27.160350747336263,6.02323335976982,158,0.4791827173655132
6.0,1700.0,27.554695055760057,5.612293754781293,144,0.4676911462317743
6.0,1900.0,27.547034761363008,5.032155864495442,155,0.4041924856412802
6.0,2100.0,26.858261966914306,4.901523973113457,160,0.3874994940239111
6.0,2300.0,26.385939053242563,5.449313956981169,157,0.4349025998413035
6.0,2500.0,24.93540907964256,4.9279187695944575,151,0.4010283420457745
6.0,2700.0,23.593115716577362,5.304090602360177,163,0.4154484391981527
6.0,2900.0,24.685207359972026,5.118363910472449,686,0.1954200421818
6.5,300.0,15.030247854786863,3.9067195587897667,30,0.7132661427319283
6.5,500.0,19.88734619054105,4.637111000715281,94,0.47828148073981164
6.5,700.0,24.668100478369833,5.26413927599695,144,0.43867827299974566
6.5,900.0,27.428455361276967,4.834709841398153,164,0.3775274117855077
6.5,1100.0,27.312001868742996,5.626289111708237,150,0.45938458230206664
6.5,1300.0,26.524720542629773,6.002179852042115,158,0.4775077902224911
6.5,1500.0,26.99862767001965,6.469883540834888,143,0.5410388416699559
6.5,1700.0,27.328208227859648,6.025491100710634,147,0.4969741298564258
6.5,1900.0,26.233296538272416,5.353391288470796,153,0.4327960340711082
6.5,2100.0,26.339730624810908,5.396898424398112,157,0.4307193849316108
6.5,2300.0,25.77069607050976,5.083477078166966,148,0.4178592418203229
6.5,2500.0,24.469553632076796,4.922726236624959,143,0.4116590482829896
6.5,2700.0,24.050542993190344,5.430588463954682,148,0.4463916219731529
6.5,2900.0,25.3885223671669,5.6773364826974,616,0.22874640561283244
7.0,300.0,15.190978443913817,3.4766620974986013,31,0.6244269460662771
7.0,500.0,20.156424005489384,4.855645822167307,101,0.4831548175544227
7.0,700.0,25.047652103986266,5.940203814145334,151,0.4834069306699894
7.0,900.0,26.540050079056282,5.619652057091582,166,0.43616958983983056
