track_id,distance_um,death_cause,lifetime_s,n_frames_evap,n_frames_total,K_fit,R2_gof,R0_fit_um,K_fit_se
107,1594.6514847242704,lost,960,34,55,3.909427873412163,0.9616031573929995,48.276869249190035,0.1380982045892983
108,2103.5228511987025,lost,760,35,49,4.474362035079537,0.9070101851530512,57.84158085130772,0.24939386221428653
109,1088.6643728506606,lost,980,36,57,1.9899454370787304,0.7117342164405639,42.87571804257558,0.21718975500252022
110,364.2497150540353,lost,660,41,49,6.513867297931592,0.7500398486088257,72.20475962837519,0.6021432524019735
111,1391.2776370328443,lost,420,36,39,6.056270464993235,0.7704655546633772,65.29357368163448,0.5669087021404455
112,155.1646338848472,lost,890,40,56,3.4687450801807356,0.7878433706634675,54.352061275575146,0.29200409849265035
113,966.9123060761988,lost,680,39,49,5.323286229973207,0.5765000626028257,71.28820245438293,0.7500771790931088
114,2514.6781959260666,lost,540,38,43,5.5670668227987194,0.9338770576035776,69.54175523472712,0.24689165801262306
115,2373.3231690047824,lost,540,37,43,4.769504751767199,0.9349306376526848,63.440792743704606,0.21268548069965212
116,557.4860327491684,lost,560,45,45,4.021948287477388,0.7002907333768786,68.6639963028001,0.40124824902590756
117,1691.8334425105775,lost,1060,35,59,2.4378282087241474,0.9117110490758784,44.43851997226674,0.13205981888288174
118,809.8711051209274,lost,440,41,41,4.716202282486281,0.7171101127802979,64.1693682895697,0.4743248831204523
119,2773.3044447584634,lost,870,35,52,5.341781570806596,0.9432655360423111,60.56720857281341,0.2280529266280651
120,1159.1658971244015,lost,440,40,41,7.77563806439707,0.6396858118243475,84.77303629607522,0.9466764239882953
121,1882.2150822397628,lost,1050,34,58,3.4967647887053097,0.9251193212103819,50.322422214328945,0.17586420039652223
122,1771.311373160047,lost,860,37,53,2.8741756535678995,0.8812073742027065,55.937056721158456,0.17837540153092826
123,244.85464315542552,lost,980,39,59,2.0650818514517413,0.6330349773169242,47.49937029852987,0.2584847288037824
124,2940.4257253540422,lost,720,34,49,1.7368164550997771,0.40759931448317027,65.60450489373004,0.3701433827553189
125,661.4270344395743,lost,880,39,55,2.3382775250563674,0.7179814524909612,51.65575156208383,0.2409225306787109
126,1488.0064412514585,lost,820,35,51,2.9871982048660963,0.6640024729497976,55.754846649036544,0.36990505115257416
127,2639.19940778203,lost,1080,38,60,5.20233835167976,0.8368925870791014,70.37972083160754,0.38278008396039864
128,1976.260908255981,lost,940,34,53,4.3363017158889745,0.9523416576635672,52.223767447235836,0.17148162036656248
