track_id,distance_um,death_cause,lifetime_s,n_frames_evap,n_frames_total,K_fit,R2_gof,R0_fit_um,K_fit_se
330,899.8235104613794,lost,440,6,17,2.3781944851908525,0.6663978181379457,25.633216594017103,0.8413273940319879
333,1717.6932023643506,lost,490,12,30,13.723363934256735,0.7748399580481742,63.43436897480559,2.3393771126903364
334,1528.927355515256,lost,730,16,36,6.8526526494058215,0.6224299423111437,45.140973714256056,1.4264226808481317
337,1434.666756037379,lost,390,20,24,2.8365555945271685,0.31108815803109907,46.992339765430465,0.9949359708755773
338,948.5468626466719,lost,200,6,11,11.511483373601886,0.9188348388822732,41.74358230413556,1.7106745548885234
341,1605.3674327759047,lost,820,16,39,7.998836788989343,0.7543946726547919,44.4732534886732,1.2197825116541978
342,2516.349788395442,lost,900,24,47,9.485387085060166,0.43187712914504583,73.22147515395744,2.319448594116036
343,1063.626984578834,lost,110,8,10,12.132687709715704,0.66632729018853,45.48227404934761,3.5050800248092138
345,3155.919799885954,lost,530,16,35,25.223795887385634,0.7813410848059573,78.0792786144886,3.5662327959998925
346,2382.8711946012763,lost,560,23,35,5.8983554030489875,0.6389648385279725,55.81467373208566,0.9675146726138311
347,2169.6200423449254,lost,530,12,34,33.73363047426494,0.8542545075408782,79.13728862964369,4.40622844431176
348,2937.1716493770296,lost,480,22,31,2.553255519750148,0.6823912134082922,77.10333696297126,0.3895012204888132
349,896.7311361963534,lost,470,6,18,3.704822049534933,0.6048395050891051,31.45960263870913,1.4972835138668896
350,1256.674224593311,lost,640,11,29,2.806377893388041,0.5199519928647748,34.8122325503767,0.8988466578175413
351,2003.842490035773,lost,660,8,27,6.282625801257769,0.5550661743934927,32.34460876379419,2.2963648947394466
353,2789.098305338789,lost,610,25,38,7.746916303896874,0.45026080340105495,63.90776370181565,1.7848890560570394
355,2652.566597678418,lost,740,25,41,5.919370406813422,0.6500918410046811,52.33808788096475,0.9055267325136481
356,1190.6931033084,lost,520,8,25,5.943514636437474,0.9118816150078115,49.83718297433862,0.7542785298850774
357,1013.2697410524579,lost,270,6,14,6.8090367373450915,0.8213725960640251,40.37175580046693,1.5876677399633297
358,1616.2144571249498,lost,300,16,23,15.835324687696424,0.7295822923557996,70.45335226219805,2.576578483953845
359,2304.497403690116,lost,650,25,38,6.542378887120757,0.6664842362702117,55.45664179454312,0.9650171146180351
360,1818.4848969001407,lost,240,14,23,32.54178681176255,0.7881798844778506,97.11262174111397,4.869918570054705
361,930.0958146098684,lost,340,5,11,1.9746573583204168,0.8000364160159998,22.174837627805434,0.5699696080011686
363,3065.1388510071283,lost,670,24,40,6.459172765518961,0.6258612656314134,53.2036235651808,1.0647382593012418
364,2078.241549492783,lost,720,10,39,25.02052508096461,0.8948763520206786,59.258786653457676,3.0319366437865285
365,2475.065600928606,lost,650,23,38,6.4550553655960705,0.6999071264914575,49.30005690085531,0.9223546838279858
366,1350.8524131763916,lost,280,13,19,4.796754725135095,0.4847029582306867,55.81801011994093,1.4912215080508167
367,1087.6353872003592,lost,410,10,20,6.7078052437454465,0.882680735293311,38.25645282501568,0.8646060961731693
370,1172.3410079026937,lost,450,8,22,5.139111408259115,0.691333387831177,38.59499181946641,1.4018884876148685
372,974.0460435464798,lost,490,7,20,5.5103177638012255,0.8395821602449434,25.640421698803046,1.077175266311699
375,1046.6217390372126,lost,280,8,15,6.445478023433098,0.7392254304088149,34.99734737359072,1.5628729553046703
376,3234.8397538901363,lost,520,9,34,3.759954187241154,0.8944194561341722,27.50459699901899,0.48826417672017114
377,953.4340691043277,lost,490,7,20,3.6083897595912737,0.7430385727068096,30.103710608648644,0.9489792745996303
378,2762.637818488681,lost,580,26,37,8.159251619186891,0.4912410875061031,67.65395482706488,1.6949362906719139
379,2430.9016832444777,lost,680,26,39,5.90064420608141,0.6583836768306253,54.39676159088929,0.8676080786533795
380,2260.4513098793354,lost,260,24,25,13.396375007490779,0.6236575665617091,78.70522985564851,2.21867889594216
381,1280.5939481196995,lost,210,12,16,9.824523071723375,0.5510825875680839,55.21541655788928,2.804053902807112
382,911.9096999477804,lost,350,13,14,0.2872805822871814,0.22563222872647148,18.569248880924505,0.16046598930931638
384,3168.436349589572,lost,760,26,43,6.88914866628595,0.5392296663204335,59.94501399589702,1.2999160383152646
385,1136.760143714498,lost,660,5,29,17.015020989450434,0.9392201539353624,45.740736135553824,2.4990097936731073
386,2608.1986342748387,lost,460,25,33,14.157289345423308,0.5249678722971757,82.25178663416112,2.8080919139858294
387,3002.018418845369,lost,240,21,23,6.212875007969474,0.8040295984559825,95.20083876150898,0.7036797266111424
388,1674.2537640578885,lost,400,15,27,29.8805042674243,0.778434356244769,84.95687854063283,4.4213659074453195
389,2024.7120806178787,lost,390,14,28,17.373362608519024,0.7168653098747446,64.6572446473098,3.1518897672942874
390,2138.8997670572103,lost,690,23,38,6.03690034640026,0.6656013615004727,51.911450052553725,0.9337476222672251
391,949.3032334445398,lost,360,7,15,2.7214799742022717,0.7809558417589465,27.42221314687019,0.6445739346618472
394,1227.2294733403123,lost,370,12,20,2.558885752492935,0.7139662322503397,40.2384551263087,0.5121777567915298
395,1057.0798059579704,lost,100,8,9,12.978099729918839,0.860070134934573,51.668872261867,2.1370946440614476
396,1927.869307464133,lost,260,11,23,23.737380052743138,0.8262099998144564,65.4256003605411,3.628930884330173
398,2411.7138261993914,lost,330,17,28,20.8302280293399,0.7973108824098478,74.2811320383435,2.7117507240637395
399,926.9857064617662,lost,210,7,10,6.157748250264522,0.8930922052971213,38.73382947586576,0.952781823397195
401,1572.7042702903195,lost,800,17,36,4.79569499941331,0.6316259589612218,42.32000128858024,0.9456282739828861
402,1321.1404257282625,lost,480,11,25,12.512771819714596,0.7652892701200243,45.758144987302686,2.3098614458777194
403,841.226235582565,lost,210,6,8,0.09628727738419747,0.02766337732077796,14.239553643559434,0.28542672386104145
404,3257.9950794787587,lost,910,8,48,14.175241004796053,0.7057296620434167,46.82282925541397,3.7368777000794577
406,2270.042060282405,lost,260,21,25,17.034292253954387,0.6870754021975651,75.31200002303936,2.637332851816278
409,2533.4554719998227,lost,600,25,37,7.131347643491788,0.6443957394720655,57.80408985183739,1.1046249233665284
411,1153.228686843222,lost,590,9,26,3.2537321949198947,0.6501427950092489,40.860396750032386,0.9021397491899331
412,1723.2591478380466,lost,490,10,30,35.90015760513855,0.8900297649023012,73.68353437062902,4.461559334065478
413,2781.3337675811463,lost,580,26,37,11.568580230190227,0.600244432753298,77.21748536909021,1.9271150008054798
414,2102.056174217969,lost,460,15,31,22.425342466504187,0.8099608153853596,71.0394056190819,3.0127075972042743
416,1033.6172583982298,lost,510,10,22,6.698349861665859,0.8219398455506799,46.25206673248259,1.102265436617323
418,949.6876627111652,lost,430,6,18,8.235196343068367,0.7973567314631762,28.561780085615812,2.0757914595271196
421,1898.5992055086285,lost,470,11,30,23.994530988467748,0.8974610778009798,62.28769713922158,2.7035074670570016
422,2645.7376212464173,lost,600,11,37,30.57867895164617,0.8282909962631171,71.22569871867769,4.640903397836475
423,931.3615405053661,lost,320,5,13,2.4145042291309373,0.9279955014703004,20.576208680834448,0.3883061085923092
424,3268.2786125280913,lost,470,10,34,38.580067825219416,0.846857769282744,70.51009207178417,5.80043066228783
425,1597.4885206986582,lost,320,7,19,8.146948577153502,0.8927991485586168,38.31819815791848,1.2625023831618063
426,1470.2955199002859,lost,210,15,18,14.14010751085944,0.4941120281328072,78.4519416914453,3.968217784554836
428,2489.786189994603,lost,590,25,36,6.919720437642255,0.6869511028212849,56.32080841300765,0.9740198496445002
429,1012.0394326469074,lost,470,7,20,7.891432257614488,0.8477922125919568,30.59498782541254,1.4953558548678236
430,2032.981526211795,lost,710,20,38,4.915028244793352,0.5991098022101939,45.15514486119414,0.9476528464201046
432,946.9638244049779,lost,520,8,21,3.1057099443832477,0.7769970511847686,29.493208892442684,0.6792519362794057
434,2281.082481954025,lost,440,24,31,10.709781376724283,0.6447508327724669,65.63094010421436,1.6948834675667415
437,1261.9421523008175,lost,640,12,29,6.689815641864758,0.8864012515969382,38.06431644657434,0.7573310144810618
438,1985.5045309252914,lost,500,22,31,5.030147905795281,0.47231524921589063,51.02730746288612,1.1888773293587631
439,917.3534611757901,lost,200,5,8,2.5326202636348163,0.8670901205274747,20.32547397011949,0.572474258304204
440,1856.5862865496545,lost,460,12,29,18.959959461965287,0.866276865251048,57.55781913336376,2.3556584442506767
441,1766.4635432908854,lost,690,11,28,3.110541140636917,0.7715038690571944,32.97734099992421,0.5642675379399683
442,1078.134881945739,lost,540,10,23,4.735025078221953,0.7314007600846602,36.816928679536645,1.0144998240110754
443,1012.6688870986472,lost,330,7,12,1.428249175851265,0.9271468839117303,17.558010836888784,0.17904771155341684
444,2948.8609919456785,lost,910,26,48,6.289218348780412,0.611135401500793,54.66616816947395,1.0240508791305039
445,1688.398139020865,lost,390,18,26,10.721840966634824,0.622225098059321,61.03308980357109,2.0885850173004785
446,2153.0647619779024,lost,370,20,28,9.512678324264563,0.5956553252154908,60.65807348470495,1.8473318078596905
447,1174.73713979601,lost,330,11,18,13.839477935408556,0.9429278750675166,52.46392589011192,1.1349356469746836
448,987.1895265562353,lost,430,7,18,4.106970336313591,0.9746289966660013,22.702927673828327,0.296336891553799
449,2409.365280379141,lost,470,28,32,4.855734564238803,0.5904664103575271,53.97171251773252,0.7930771363586896
450,2806.7327648915452,lost,280,27,27,6.754803216531245,0.6833185963514825,58.155706589572866,0.919691891943733
451,1035.697143404898,lost,470,8,20,3.292068920857986,0.9078432198363952,22.571714247422765,0.42820478171521215
452,2685.8743418335835,lost,530,34,34,1.7637831532430135,0.45270110142565456,44.525149507003036,0.3428283373612118
454,2560.9745783853123,lost,540,29,35,3.560931715779519,0.49536704975938806,49.585852534278935,0.6916812583562008
455,972.987147830755,lost,370,7,16,4.052492563507392,0.9452137255995172,24.55306931901366,0.4363229921554887
456,1406.478944087006,lost,730,12,32,3.6489166509977293,0.6499486048086413,33.126178624670764,0.8468185089224697
457,1587.6346900626504,lost,530,24,26,1.4708714672758507,0.7841333580166634,37.13349416372424,0.16453609506362732
458,1789.7188626859388,lost,710,28,31,0.13260363139022582,0.058905430229952635,26.91435410547688,0.10394598311276604
459,3206.867048596191,lost,220,20,20,1.2432054719255772,0.15349975779887504,29.117186625075664,0.6881234475407241
460,1040.2500682592295,lost,390,7,16,1.7937343156951253,0.6691243859501307,19.715459031761792,0.564094760281751
