file,genus,mag,area_um2,equiv_diameter_um,perimeter_um,circularity,solidity
Pink_10X_2.TIF,Aspergillus,10,642.0,28.5906,163.0,0.3036,0.5906
Pink_10X_2.TIF,Aspergillus,10,388.0,22.2265,89.0,0.6155,1.0
Pink_10X_2.TIF,Aspergillus,10,61.0,8.8129,28.0,0.9777,1.22
Pink_10X_2.TIF,Aspergillus,10,743.0,30.7574,114.0,0.7184,0.9453
Pink_10X_2.TIF,Aspergillus,10,62.0,8.8849,29.0,0.9264,1.0973
Pink_10X_2.TIF,Aspergillus,10,68.0,9.3049,35.0,0.6976,1.1429
Pink_10X_2.TIF,Aspergillus,10,293.0,19.3147,53.0,1.3108,1.0752
Pink_10X_2.TIF,Aspergillus,10,5845.0,86.2675,615.0,0.1942,0.5151
Pink_10X_2.TIF,Aspergillus,10,1041.0,36.4066,179.0,0.4083,0.7774
Pink_10X_2.TIF,Aspergillus,10,366.0,21.5872,103.0,0.4335,0.8133
Pink_10X_2.TIF,Aspergillus,10,291.0,19.2487,102.0,0.3515,0.7709
Pink_10X_2.TIF,Aspergillus,10,53.0,8.2147,29.0,0.7919,1.1042
Pink_10X_2.TIF,Aspergillus,10,1550.0,44.4243,236.0,0.3497,0.5433
Pink_10X_2.TIF,Aspergillus,10,222.0,16.8125,85.0,0.3861,0.6057
Pink_10X_2.TIF,Aspergillus,10,260.0,18.1946,71.0,0.6481,0.8
Pink_10X_2.TIF,Aspergillus,10,50.0,7.9788,22.0,1.2982,1.2987
Pink_10X_2.TIF,Aspergillus,10,52.0,8.1369,36.0,0.5042,1.0947
Pink_10X_2.TIF,Aspergillus,10,279.0,18.8476,67.0,0.781,0.8914
Pink_10X_2.TIF,Aspergillus,10,539.0,26.1969,159.0,0.2679,0.4726
Pink_10X_2.TIF,Aspergillus,10,75.0,9.7721,42.0,0.5343,1.087
Pink_10X_2.TIF,Aspergillus,10,1188.0,38.8923,302.0,0.1637,0.4054
Pink_10X_2.TIF,Aspergillus,10,138.0,13.2555,80.0,0.271,1.0337
Pink_10X_2.TIF,Aspergillus,10,136.0,13.159,45.0,0.844,1.0794
Pink_10X_2.TIF,Aspergillus,10,144.0,13.5406,57.0,0.557,1.0249
Pink_10X_2.TIF,Aspergillus,10,201.0,15.9975,64.0,0.6167,0.8645
Pink_10X_2.TIF,Aspergillus,10,578.0,27.1281,183.0,0.2169,0.6362
Pink_10X_2.TIF,Aspergillus,10,64.0,9.027,33.0,0.7385,1.094
Pink_10X_2.TIF,Aspergillus,10,738.0,30.6537,186.0,0.2681,0.4841
Pink_10X_2.TIF,Aspergillus,10,3897.0,70.4401,428.0,0.2673,0.634
Pink_10X_2.TIF,Aspergillus,10,287.0,19.116,78.0,0.5928,0.8223
Pink_10X_2.TIF,Aspergillus,10,334.0,20.6219,83.0,0.6093,0.8146
Pink_10X_2.TIF,Aspergillus,10,354.0,21.2303,78.0,0.7312,1.0114
Pink_10X_2.TIF,Aspergillus,10,339.0,20.7757,89.0,0.5378,0.7627
Pink_10X_2.TIF,Aspergillus,10,59.0,8.6672,25.0,1.1863,1.2421
Pink_10X_2.TIF,Aspergillus,10,427.0,23.3168,93.0,0.6204,0.8397
Pink_10X_2.TIF,Aspergillus,10,723.0,30.3406,121.0,0.6206,0.8441
Pink_10X_2.TIF,Aspergillus,10,64.0,9.027,34.0,0.6957,1.1963
Pink_10X_2.TIF,Aspergillus,10,502.0,25.2817,151.0,0.2767,0.4698
Pink_10X_2.TIF,Aspergillus,10,104.0,11.5073,50.0,0.5228,1.0833
Pink_10X_2.TIF,Aspergillus,10,72.0,9.5746,30.0,1.0053,1.1613
Pink_10X_2.TIF,Aspergillus,10,304.0,19.674,76.0,0.6614,0.885
Pink_10X_2.TIF,Aspergillus,10,212.0,16.4294,86.0,0.3602,0.9339
Pink_10X_2.TIF,Aspergillus,10,121.0,12.4122,65.0,0.3599,0.761
Pink_10X_2.TIF,Aspergillus,10,861.0,33.1098,139.0,0.56,0.8537
Pink_10X_2.TIF,Aspergillus,10,1049.0,36.5462,155.0,0.5487,0.8429
Pink_10X_2.TIF,Aspergillus,10,1902.0,49.2108,259.0,0.3563,0.7491
Pink_10X_2.TIF,Aspergillus,10,1109.0,37.5769,217.0,0.296,0.5896
Pink_10X_2.TIF,Aspergillus,10,293.0,19.3147,97.0,0.3913,0.738
Pink_10X_2.TIF,Aspergillus,10,116.0,12.153,42.0,0.8264,0.9915
Pink_10X_2.TIF,Aspergillus,10,373.0,21.7926,91.0,0.566,0.8766
Pink_10X_2.TIF,Aspergillus,10,1257.0,40.0058,138.0,0.8294,1.0224
Pink_10X_2.TIF,Aspergillus,10,1485.0,43.4829,257.0,0.2825,0.6768
Pink_10X_2.TIF,Aspergillus,10,181.0,15.1808,71.0,0.4512,0.8044
Pink_10X_2.TIF,Aspergillus,10,234.0,17.2609,56.0,0.9377,1.0564
Pink_10X_2.TIF,Aspergillus,10,270.0,18.5412,66.0,0.7789,1.0865
Pink_10X_2.TIF,Aspergillus,10,143.0,13.4935,38.0,1.2445,1.1394
Pink_10X_2.TIF,Aspergillus,10,213.0,16.4682,52.0,0.9899,1.065
Pink_10X_2.TIF,Aspergillus,10,216.0,16.5837,83.0,0.394,0.7552
Pink_10X_2.TIF,Aspergillus,10,115.0,12.1005,41.0,0.8597,1.1443
Pink_10X_2.TIF,Aspergillus,10,56.0,8.444,34.0,0.6088,1.3659
Pink_10X_2.TIF,Aspergillus,10,131.0,12.9149,48.0,0.7145,1.1909
Pink_20X_1.TIF,Aspergillus,20,168.75,14.6581,65.0,0.5019,0.7969
Pink_20X_1.TIF,Aspergillus,20,325.5,20.3578,191.5,0.1115,0.3804
Pink_20X_1.TIF,Aspergillus,20,404782.75,717.9035,7900.5,0.0815,0.7635
Pink_20X_1.TIF,Aspergillus,20,391.5,22.3265,110.0,0.4066,0.5649
Pink_20X_1.TIF,Aspergillus,20,256.5,18.0717,62.0,0.8385,1.0074
Pink_20X_1.TIF,Aspergillus,20,20.0,5.0463,19.5,0.661,0.9249
Pink_20X_1.TIF,Aspergillus,20,296.25,19.4216,93.0,0.4304,0.881
Pink_20X_1.TIF,Aspergillus,20,358.75,21.3723,92.5,0.5269,0.945
Pink_20X_1.TIF,Aspergillus,20,139.25,13.3154,45.0,0.8641,0.992
Pink_20X_1.TIF,Aspergillus,20,37.0,6.8637,23.0,0.8789,0.9769
Pink_20X_1.TIF,Aspergillus,20,52.0,8.1369,27.5,0.8641,1.0585
Pink_20X_1.TIF,Aspergillus,20,183.0,15.2644,47.5,1.0192,1.0324
Pink_20X_1.TIF,Aspergillus,20,129.25,12.8283,44.5,0.8202,1.0217
Pink_20X_1.TIF,Aspergillus,20,26.75,5.836,22.0,0.6945,1.0439
Pink_20X_1.TIF,Aspergillus,20,551.5,26.4989,256.0,0.1057,0.278
Pink_20X_1.TIF,Aspergillus,20,1533.25,44.1836,254.5,0.2975,0.6214
Pink_20X_1.TIF,Aspergillus,20,102.0,11.3961,36.5,0.9621,1.0355
Pink_20X_1.TIF,Aspergillus,20,95.5,11.027,59.0,0.3448,0.8761
Pink_20X_1.TIF,Aspergillus,20,51.0,8.0582,36.0,0.4945,1.0851
Pink_20X_1.TIF,Aspergillus,20,16607.75,145.4154,1705.5,0.0717,0.3619
Pink_20X_1.TIF,Aspergillus,20,89.0,10.6451,36.5,0.8395,0.9986
Pink_20X_1.TIF,Aspergillus,20,20.75,5.14,18.5,0.7619,1.1448
Pink_20X_1.TIF,Aspergillus,20,23.0,5.4115,14.5,1.3747,1.1795
Pink_20X_1.TIF,Aspergillus,20,187.5,15.451,50.5,0.9239,0.9947
Pink_20X_1.TIF,Aspergillus,20,112.25,11.955,35.5,1.1193,1.0491
Pink_20X_1.TIF,Aspergillus,20,4058.25,71.8827,501.0,0.2032,0.6817
Pink_20X_1.TIF,Aspergillus,20,34.75,6.6517,19.0,1.2096,1.1076
Pink_20X_1.TIF,Aspergillus,20,322.25,20.2559,65.5,0.9439,0.9855
Pink_20X_1.TIF,Aspergillus,20,2568.0,57.1811,365.5,0.2416,0.5906
Pink_20X_1.TIF,Aspergillus,20,75.0,9.7721,39.0,0.6196,0.8253
Pink_20X_1.TIF,Aspergillus,20,19.75,5.0146,17.0,0.8588,1.188
Pink_20X_1.TIF,Aspergillus,20,107.0,11.672,59.0,0.3863,0.6212
Pink_20X_1.TIF,Aspergillus,20,83.0,10.28,76.0,0.1806,0.8405
Pink_20X_1.TIF,Aspergillus,20,39.25,7.0693,33.0,0.4529,0.7319
Pink_20X_1.TIF,Aspergillus,20,26.5,5.8087,22.0,0.688,1.0443
Pink_20X_1.TIF,Aspergillus,20,15.75,4.4781,16.0,0.7731,0.9692
Pink_20X_1.TIF,Aspergillus,20,499.0,25.2061,120.5,0.4319,0.6611
Pink_20X_1.TIF,Aspergillus,20,2863.75,60.3841,278.0,0.4656,0.7479
Pink_20X_1.TIF,Aspergillus,20,295.25,19.3888,114.5,0.283,0.5532
Pink_20X_1.TIF,Aspergillus,20,62.75,8.9384,31.5,0.7947,0.9805
Pink_20X_1.TIF,Aspergillus,20,30.75,6.2572,24.5,0.6438,0.8512
Pink_20X_1.TIF,Aspergillus,20,17.25,4.6865,20.0,0.5419,0.8415
Pink_20X_1.TIF,Aspergillus,20,14.5,4.2967,14.0,0.9297,1.1154
Pink_20X_1.TIF,Aspergillus,20,60.25,8.7586,28.5,0.9321,0.9959
Pink_20X_1.TIF,Aspergillus,20,31.0,6.2825,28.0,0.4969,1.0081
Pink_20X_1.TIF,Aspergillus,20,38.0,6.9558,25.0,0.764,0.947
Pink_20X_1.TIF,Aspergillus,20,32.0,6.3831,21.5,0.8699,0.9771
Pink_20X_1.TIF,Aspergillus,20,164.75,14.4833,48.0,0.8986,0.9551
Pink_20X_1.TIF,Aspergillus,20,38.5,7.0014,25.0,0.7741,0.9809
Pink_20X_1.TIF,Aspergillus,20,17.0,4.6524,17.0,0.7392,1.1724
Pink_20X_1.TIF,Aspergillus,20,275.25,18.7206,86.5,0.4623,0.7898
Pink_20X_1.TIF,Aspergillus,20,43.0,7.3993,30.5,0.5809,0.9829
Pink_20X_1.TIF,Aspergillus,20,251.25,17.8858,134.5,0.1745,0.5038
Pink_20X_1.TIF,Aspergillus,20,10730.75,116.888,645.0,0.3241,0.6879
Pink_20X_1.TIF,Aspergillus,20,102.0,11.3961,88.0,0.1655,0.7096
Pink_20X_1.TIF,Aspergillus,20,169.25,14.6798,104.0,0.1966,0.3766
Pink_20X_1.TIF,Aspergillus,20,17.75,4.7539,15.5,0.9284,1.1933
Pink_20X_1.TIF,Aspergillus,20,19.0,4.9185,19.5,0.6279,0.9806
Pink_20X_1.TIF,Aspergillus,20,156.25,14.1047,67.0,0.4374,0.7297
Pink_20X_1.TIF,Aspergillus,20,41.0,7.2252,34.0,0.4457,0.7289
Pink_20X_1.TIF,Aspergillus,20,13.25,4.1074,14.0,0.8495,1.325
Pink_20X_1.TIF,Aspergillus,20,37.75,6.9329,22.5,0.937,1.0634
Pink_20X_1.TIF,Aspergillus,20,12.5,3.9894,10.5,1.4248,1.2821
Pink_20X_1.TIF,Aspergillus,20,794.5,31.8055,144.0,0.4815,0.8529
Pink_20X_1.TIF,Aspergillus,20,22.25,5.3226,17.5,0.913,1.1266
Pink_20X_1.TIF,Aspergillus,20,15.75,4.4781,17.0,0.6848,1.0244
Pink_20X_1.TIF,Aspergillus,20,14.5,4.2967,14.0,0.9297,1.1485
Pink_20X_1.TIF,Aspergillus,20,37.75,6.9329,18.5,1.3861,1.1227
Pink_20X_1.TIF,Aspergillus,20,113.0,11.9948,57.0,0.4371,0.7374
Pink_20X_1.TIF,Aspergillus,20,42.0,7.3127,35.5,0.4188,0.9256
Pink_20X_1.TIF,Aspergillus,20,258.0,18.1245,135.5,0.1766,0.5368
Pink_20X_1.TIF,Aspergillus,20,86.75,10.5097,42.0,0.618,0.8785
Pink_20X_1.TIF,Aspergillus,20,49.75,7.9589,37.5,0.4446,0.8156
Pink_20X_1.TIF,Aspergillus,20,442.0,23.7228,101.5,0.5391,0.7753
Pink_20X_1.TIF,Aspergillus,20,21.25,5.2016,14.5,1.2701,1.1888
Pink_20X_1.TIF,Aspergillus,20,83.0,10.28,57.0,0.321,0.6769
Pink_20X_1.TIF,Aspergillus,20,70.0,9.4407,29.0,1.046,1.0586
Pink_20X_1.TIF,Aspergillus,20,769.0,31.2909,150.0,0.4295,0.5362
Pink_20X_1.TIF,Aspergillus,20,295.75,19.4052,85.0,0.5144,0.8078
Pink_20X_1.TIF,Aspergillus,20,30.5,6.2317,17.5,1.2515,1.1455
Pink_20X_1.TIF,Aspergillus,20,26.25,5.7812,25.0,0.5278,0.9545
Pink_20X_1.TIF,Aspergillus,20,751.5,30.9328,101.0,0.9258,0.9337
Pink_20X_1.TIF,Aspergillus,20,106.75,11.6584,58.5,0.392,0.6499
Pink_20X_1.TIF,Aspergillus,20,74.5,9.7394,36.0,0.7224,0.9113
Pink_20X_1.TIF,Aspergillus,20,38.5,7.0014,29.0,0.5753,0.8508
Pink_20X_1.TIF,Aspergillus,20,15.5,4.4424,18.0,0.6012,1.1376
Pink_20X_1.TIF,Aspergillus,20,15.0,4.3702,15.0,0.8378,1.3636
Pink_20X_1.TIF,Aspergillus,20,86.75,10.5097,53.0,0.3881,0.7359
Pink_20X_1.TIF,Aspergillus,20,1493.75,43.6108,250.0,0.3003,0.7038
Pink_20X_1.TIF,Aspergillus,20,40.25,7.1588,32.0,0.4939,0.875
Pink_20X_1.TIF,Aspergillus,20,138.75,13.2914,66.0,0.4003,0.9273
Pink_20X_1.TIF,Aspergillus,20,44.75,7.5483,34.0,0.4865,1.0377
Pink_20X_1.TIF,Aspergillus,20,45.5,7.6113,30.0,0.6353,0.89
Pink_20X_1.TIF,Aspergillus,20,175.75,14.959,55.0,0.7301,0.9196
Pink_20X_1.TIF,Aspergillus,20,115.0,12.1005,72.0,0.2788,0.5204
Pink_20X_1.TIF,Aspergillus,20,45.5,7.6113,30.5,0.6146,0.8922
Pink_20X_1.TIF,Aspergillus,20,26.75,5.836,19.5,0.884,1.0918
Pink_20X_1.TIF,Aspergillus,20,28.75,6.0503,20.5,0.8597,1.0599
Pink_20X_1.TIF,Aspergillus,20,18.25,4.8204,17.0,0.7936,1.021
Pink_20X_1.TIF,Aspergillus,20,437.5,23.6017,144.5,0.2633,0.4979
Pink_20X_1.TIF,Aspergillus,20,72.0,9.5746,46.5,0.4184,0.9846
Pink_20X_1.TIF,Aspergillus,20,18.25,4.8204,13.5,1.2584,1.187
Pink_20X_1.TIF,Aspergillus,20,171.25,14.7663,63.5,0.5337,0.8209
Pink_20X_1.TIF,Aspergillus,20,510.75,25.5011,149.0,0.2891,0.6907
Pink_20X_1.TIF,Aspergillus,20,16.25,4.5486,17.5,0.6668,1.0156
Pink_20X_1.TIF,Aspergillus,20,15.75,4.4781,17.0,0.6848,1.0161
Pink_20X_1.TIF,Aspergillus,20,16.75,4.6181,13.0,1.2455,1.1754
Pink_20X_1.TIF,Aspergillus,20,19.0,4.9185,14.5,1.1356,1.1692
Pink_20X_1.TIF,Aspergillus,20,251.75,17.9036,76.0,0.5477,0.8128
Pink_20X_1.TIF,Aspergillus,20,239.5,17.4626,89.5,0.3757,0.7511
Pink_20X_1.TIF,Aspergillus,20,34.5,6.6277,18.0,1.3381,1.1311
Pink_20X_1.TIF,Aspergillus,20,20.0,5.0463,20.5,0.598,0.8791
Pink_20X_1.TIF,Aspergillus,20,17.5,4.7203,14.5,1.046,1.12
Pink_20X_1.TIF,Aspergillus,20,21.0,5.1709,24.0,0.4581,0.9231
Pink_20X_1.TIF,Aspergillus,20,107.5,11.6993,50.0,0.5404,0.8557
Pink_20X_1.TIF,Aspergillus,20,327.5,20.4202,86.5,0.55,0.7851
Pink_20X_1.TIF,Aspergillus,20,80.75,10.1397,64.5,0.2439,0.7718
Pink_20X_1.TIF,Aspergillus,20,22.25,5.3226,19.0,0.7745,0.9944
Pink_20X_1.TIF,Aspergillus,20,73.0,9.6409,32.0,0.8958,1.0246
Pink_20X_1.TIF,Aspergillus,20,12.75,4.0291,16.0,0.6259,0.8793
Pink_20X_1.TIF,Aspergillus,20,13.25,4.1074,17.0,0.5761,0.876
Pink_20X_1.TIF,Aspergillus,20,27.0,5.8632,20.0,0.8482,1.0537
Pink_20X_1.TIF,Aspergillus,20,42.25,7.3345,20.0,1.3273,1.0974
Pink_20X_1.TIF,Aspergillus,20,20.25,5.0777,21.0,0.577,1.2366
Pink_20X_1.TIF,Aspergillus,20,53.5,8.2534,33.0,0.6174,0.8954
Pink_20X_1.TIF,Aspergillus,20,26.0,5.7536,27.0,0.4482,1.0777
Pink_20X_1.TIF,Aspergillus,20,12.75,4.0291,13.0,0.9481,1.1333
Pink_20X_1.TIF,Aspergillus,20,26.75,5.836,16.0,1.3131,1.1323
Pink_20X_1.TIF,Aspergillus,20,87.75,10.5701,55.5,0.358,0.6185
Pink_20X_1.TIF,Aspergillus,20,32.75,6.4574,22.0,0.8503,1.0397
Pink_20X_1.TIF,Aspergillus,20,67.5,9.2706,46.5,0.3923,1.0208
Pink_20X_1.TIF,Aspergillus,20,49.0,7.8987,28.5,0.7581,0.9584
Pink_20X_1.TIF,Aspergillus,20,261.5,18.247,162.5,0.1244,0.6662
Pink_20X_1.TIF,Aspergillus,20,307.5,19.7869,162.5,0.1463,0.7489
Pink_20X_1.TIF,Aspergillus,20,69.5,9.4069,35.5,0.693,0.9392
Pink_20X_1.TIF,Aspergillus,20,922.5,34.2719,288.0,0.1398,0.423
Pink_20X_1.TIF,Aspergillus,20,27.75,5.9441,15.5,1.4515,1.1503
Pink_20X_1.TIF,Aspergillus,20,40.75,7.2031,26.0,0.7575,1.0415
Pink_20X_1.TIF,Aspergillus,20,2031.5,50.8585,303.5,0.2771,0.5689
Pink_20X_1.TIF,Aspergillus,20,40.5,7.181,27.5,0.673,0.9586
Pink_20X_1.TIF,Aspergillus,20,60.75,8.7948,30.5,0.8206,0.9624
Pink_20X_1.TIF,Aspergillus,20,16.0,4.5135,14.0,1.0258,1.1228
Pink_20X_1.TIF,Aspergillus,20,21.25,5.2016,14.5,1.2701,1.2057
Pink_20X_1.TIF,Aspergillus,20,24.0,5.5279,18.5,0.8812,1.1925
Pink_20X_1.TIF,Aspergillus,20,170.75,14.7447,91.0,0.2591,0.5996
Pink_20X_1.TIF,Aspergillus,20,88.75,10.6301,46.0,0.5271,0.7561
Pink_20X_1.TIF,Aspergillus,20,13.75,4.1841,15.5,0.7192,1.236
Pink_20X_1.TIF,Aspergillus,20,17.0,4.6524,14.0,1.0899,1.2035
Pink_20X_1.TIF,Aspergillus,20,52.25,8.1564,39.0,0.4317,0.9067
Pink_20X_1.TIF,Aspergillus,20,14.5,4.2967,12.5,1.1662,1.2609
Pink_20X_1.TIF,Aspergillus,20,332.0,20.56,109.5,0.348,0.68
Pink_20X_1.TIF,Aspergillus,20,74.5,9.7394,33.0,0.8597,1.0034
Pink_20X_1.TIF,Aspergillus,20,15.75,4.4781,18.5,0.5783,1.1351
Pink_20X_1.TIF,Aspergillus,20,35.0,6.6756,18.0,1.3575,1.1382
Pink_20X_1.TIF,Aspergillus,20,238.75,17.4352,112.5,0.2371,0.4176
Pink_20X_1.TIF,Aspergillus,20,16.5,4.5835,15.0,0.9215,1.0645
Pink_20X_1.TIF,Aspergillus,20,104.0,11.5073,43.5,0.6907,0.9083
Pink_20X_1.TIF,Aspergillus,20,13.5,4.1459,13.0,1.0038,1.2273
Pink_20X_1.TIF,Aspergillus,20,107.75,11.7129,43.0,0.7323,0.9919
Pink_20X_1.TIF,Aspergillus,20,14.0,4.222,14.5,0.8368,1.1313
Pink_20X_1.TIF,Aspergillus,20,23.5,5.47,18.5,0.8628,1.1899
Pink_20X_1.TIF,Aspergillus,20,103.75,11.4934,52.5,0.473,0.6917
Pink_20X_1.TIF,Aspergillus,20,31.5,6.333,25.0,0.6333,0.9403
Pink_20X_1.TIF,Aspergillus,20,94.75,10.9836,52.0,0.4403,0.7431
Pink_20X_1.TIF,Aspergillus,20,37.0,6.8637,32.5,0.4402,0.7363
Pink_20X_1.TIF,Aspergillus,20,29.25,6.1026,16.0,1.4358,1.1584
Pink_20X_1.TIF,Aspergillus,20,14.5,4.2967,13.5,0.9998,1.2473
Pink_20X_1.TIF,Aspergillus,20,24.0,5.5279,20.0,0.754,0.9796
Pink_20X_1.TIF,Aspergillus,20,47.25,7.7563,25.5,0.9131,1.0831
Pink_20X_1.TIF,Aspergillus,20,13533.75,131.2696,701.5,0.3456,0.8052
Pink_20X_1.TIF,Aspergillus,20,18.0,4.7873,15.0,1.0053,1.0511
Pink_20X_1.TIF,Aspergillus,20,13.0,4.0684,15.0,0.7261,1.2235
Pink_20X_1.TIF,Aspergillus,20,28.75,6.0503,17.5,1.1797,1.122
Pink_20X_1.TIF,Aspergillus,20,6359.25,89.9825,657.5,0.1849,0.596
Pink_20X_1.TIF,Aspergillus,20,46.25,7.6738,26.5,0.8276,1.0364
Pink_20X_1.TIF,Aspergillus,20,51.0,8.0582,30.0,0.7121,1.0226
Pink_20X_1.TIF,Aspergillus,20,203.25,16.0868,102.5,0.2431,0.6159
Pink_20X_1.TIF,Aspergillus,20,253.0,17.948,74.0,0.5806,0.8835
Pink_20X_1.TIF,Aspergillus,20,159.5,14.2507,57.5,0.6062,0.8587
Pink_20X_1.TIF,Aspergillus,20,39.0,7.0467,34.0,0.424,0.9483
Pink_20X_1.TIF,Aspergillus,20,17.0,4.6524,16.0,0.8345,1.0382
Pink_20X_2.TIF,Aspergillus,20,158.75,14.2171,63.5,0.4947,0.8881
Pink_20X_2.TIF,Aspergillus,20,34.25,6.6037,35.0,0.3513,0.9448
Pink_20X_2.TIF,Aspergillus,20,217.75,16.6508,69.0,0.5747,0.8428
Pink_20X_2.TIF,Aspergillus,20,186.0,15.389,50.0,0.9349,1.0326
Pink_20X_2.TIF,Aspergillus,20,908.25,34.0062,247.0,0.1871,0.4964
Pink_20X_2.TIF,Aspergillus,20,262.75,18.2905,94.5,0.3697,0.7191
Pink_20X_2.TIF,Aspergillus,20,15.25,4.4065,13.5,1.0515,1.2842
Pink_20X_2.TIF,Aspergillus,20,158.75,14.2171,51.0,0.767,1.0008
Pink_20X_2.TIF,Aspergillus,20,1010.25,35.8649,218.5,0.2659,0.6832
Pink_20X_2.TIF,Aspergillus,20,390.0,22.2837,102.5,0.4665,0.8274
Pink_20X_2.TIF,Aspergillus,20,182.75,15.254,59.5,0.6487,0.9336
Pink_20X_2.TIF,Aspergillus,20,37.5,6.9099,26.0,0.6971,0.9091
Pink_20X_2.TIF,Aspergillus,20,486.0,24.8756,122.0,0.4103,0.7304
Pink_20X_2.TIF,Aspergillus,20,230.0,17.1127,91.5,0.3452,0.7247
Pink_20X_2.TIF,Aspergillus,20,19.75,5.0146,16.5,0.9116,1.0748
Pink_20X_2.TIF,Aspergillus,20,18.75,4.886,21.0,0.5343,0.8772
Pink_20X_2.TIF,Aspergillus,20,45.5,7.6113,29.5,0.657,1.0055
Pink_20X_2.TIF,Aspergillus,20,17.75,4.7539,17.0,0.7718,0.966
Pink_20X_2.TIF,Aspergillus,20,133.5,13.0375,53.0,0.5972,0.8893
Pink_20X_2.TIF,Aspergillus,20,338.5,20.7603,133.0,0.2405,0.5007
Pink_20X_2.TIF,Aspergillus,20,98.5,11.1988,56.0,0.3947,0.6888
Pink_20X_2.TIF,Aspergillus,20,13.0,4.0684,12.0,1.1345,1.3333
Pink_20X_2.TIF,Aspergillus,20,15.75,4.4781,15.5,0.8238,1.1351
Pink_20X_2.TIF,Aspergillus,20,70.5,9.4744,35.0,0.7232,1.0311
Pink_20X_2.TIF,Aspergillus,20,220.5,16.7556,48.5,1.178,1.037
Pink_20X_2.TIF,Aspergillus,20,89.75,10.6899,40.5,0.6876,0.8997
Pink_20X_2.TIF,Aspergillus,20,360.75,21.4318,105.5,0.4073,0.6883
Pink_20X_2.TIF,Aspergillus,20,188.5,15.4921,87.5,0.3094,0.636
Pink_20X_2.TIF,Aspergillus,20,89.75,10.6899,43.5,0.596,0.8225
Pink_20X_2.TIF,Aspergillus,20,28.5,6.0239,16.5,1.3155,1.1287
Pink_20X_2.TIF,Aspergillus,20,15.5,4.4424,12.5,1.2466,1.1481
Pink_20X_2.TIF,Aspergillus,20,52.5,8.1759,34.0,0.5707,0.8251
Pink_20X_2.TIF,Aspergillus,20,17.75,4.7539,16.5,0.8193,1.127
Pink_20X_2.TIF,Aspergillus,20,54.0,8.2919,32.0,0.6627,0.9558
Pink_20X_2.TIF,Aspergillus,20,538.0,26.1726,82.0,1.0055,0.9665
Pink_20X_2.TIF,Aspergillus,20,48.25,7.838,27.0,0.8317,1.0293
Pink_20X_2.TIF,Aspergillus,20,290.25,19.2239,80.0,0.5699,0.8202
Pink_20X_2.TIF,Aspergillus,20,118.75,12.2962,52.0,0.5519,0.8113
Pink_20X_2.TIF,Aspergillus,20,18.5,4.8533,21.5,0.5029,0.8
Pink_20X_2.TIF,Aspergillus,20,32.5,6.4328,24.0,0.709,0.9665
Pink_20X_2.TIF,Aspergillus,20,133.75,13.0497,56.0,0.536,0.8574
Pink_20X_2.TIF,Aspergillus,20,70.25,9.4575,44.5,0.4458,0.7168
Pink_20X_2.TIF,Aspergillus,20,59.0,8.6672,31.0,0.7715,1.0085
Pink_20X_2.TIF,Aspergillus,20,13.25,4.1074,14.0,0.8495,1.2045
Pink_20X_2.TIF,Aspergillus,20,183.25,15.2749,69.5,0.4767,0.8199
Pink_20X_2.TIF,Aspergillus,20,34.75,6.6517,24.5,0.7275,0.9858
Pink_20X_2.TIF,Aspergillus,20,1478.25,43.3839,277.0,0.2421,0.6218
Pink_20X_2.TIF,Aspergillus,20,437.0,23.5883,193.5,0.1467,0.4118
Pink_20X_2.TIF,Aspergillus,20,343.75,20.9207,95.5,0.4736,0.8134
Pink_20X_2.TIF,Aspergillus,20,14.0,4.222,11.5,1.3303,1.1789
Pink_20X_2.TIF,Aspergillus,20,1912.0,49.34,402.5,0.1483,0.4764
Pink_20X_2.TIF,Aspergillus,20,162.5,14.3841,51.5,0.7699,0.9272
Pink_20X_2.TIF,Aspergillus,20,46.0,7.653,28.5,0.7117,0.9735
Pink_20X_2.TIF,Aspergillus,20,56.0,8.444,32.5,0.6662,0.8733
Pink_20X_2.TIF,Aspergillus,20,75.75,9.8208,37.5,0.6769,0.9366
Pink_20X_2.TIF,Aspergillus,20,41.0,7.2252,27.0,0.7068,1.038
Pink_20X_2.TIF,Aspergillus,20,29.5,6.1287,26.0,0.5484,0.7893
Pink_20X_2.TIF,Aspergillus,20,87.0,10.5248,52.5,0.3967,0.7037
Pink_20X_2.TIF,Aspergillus,20,35.75,6.7467,26.0,0.6646,0.9862
Pink_20X_2.TIF,Aspergillus,20,35.0,6.6756,18.5,1.2851,1.1475
Pink_20X_2.TIF,Aspergillus,20,54.5,8.3302,35.0,0.5591,0.8916
Pink_20X_2.TIF,Aspergillus,20,151.25,13.8772,52.0,0.7029,0.8956
Pink_20X_2.TIF,Aspergillus,20,210.75,16.3809,66.5,0.5989,0.9223
Pink_20X_2.TIF,Aspergillus,20,636.0,28.4566,161.5,0.3064,0.7035
Pink_20X_2.TIF,Aspergillus,20,13.75,4.1841,13.0,1.0224,1.25
Pink_20X_2.TIF,Aspergillus,20,46.5,7.6945,38.0,0.4047,0.9347
Pink_20X_2.TIF,Aspergillus,20,13.5,4.1459,11.0,1.402,1.2706
Pink_20X_2.TIF,Aspergillus,20,36.75,6.8404,23.5,0.8362,0.9932
Pink_20X_2.TIF,Aspergillus,20,22.5,5.3524,15.5,1.1769,1.1765
Pink_20X_2.TIF,Aspergillus,20,24.5,5.5852,15.0,1.3683,1.1667
