time_min,radius_um,distance_um,cx,cy
0.5,36.04468661010096,0.0,3546.846153846154,2208.035942223715
1.5,27.588308699565232,0.0,3807.704128440367,1835.2626146788991
2.0,27.053182850288383,0.0,3803.9546809779367,1830.2397137745975
3.0,26.03380001887799,0.0,3801.3734707018675,1828.6728911783644
4.5,18.755098850801545,3508.023,48.475186104218366,18.77171215880893
4.5,18.78997046228911,3096.7952,419.21878862793574,16.851668726823238
4.5,21.900331202407557,3450.4246,99.87625113739763,20.989990900818924
4.5,18.115935130068795,3358.7832,183.22739361702128,15.696808510638299
4.5,17.676991282244355,3043.7847,466.9986033519553,19.05167597765363
4.5,21.2530865822858,2989.9014,512.0309178743961,27.16328502415459
4.5,20.40450313961165,3351.6116,178.77358490566039,50.49685534591195
4.5,17.50331838435778,3208.4512,307.52279202279203,49.635327635327634
4.5,16.316114865570665,3120.7075,386.41639344262296,49.84590163934426
4.5,17.55311455434648,3534.157,14.219546742209632,52.712464589235125
4.5,18.579759082171606,3402.6606,131.8230088495575,54.83944374209861
4.5,19.541408483566716,3452.6733,85.55885714285714,58.66057142857143
4.5,12.127374443949224,2905.8594,575.513353115727,64.25519287833828
4.5,18.031421809515958,3246.3862,265.2657718120805,73.03624161073826
4.5,17.615161812350077,3140.3196,360.4810126582278,74.60618846694796
4.5,17.87340832543685,3306.2754,211.97677595628414,74.2568306010929
4.5,21.283865869350347,3182.292,318.83429672447016,87.5019267822736
4.5,16.56826984787815,3399.2585,125.32591414944356,83.17647058823529
4.5,19.157985246998233,3096.257,395.0606420927467,88.38168846611177
4.5,17.515780698777043,3355.7947,162.07112375533427,89.81365576102418
4.5,20.942805890580626,3429.3245,93.3860696517413,100.04676616915422
4.5,18.067690210512456,3214.4846,285.85561497326205,100.3529411764706
4.5,18.591499847376262,3056.642,426.7979797979798,102.29419191919192
4.5,16.95877756371922,2919.6492,549.3201820940819,103.28072837632777
4.5,21.067466550394183,3257.8591,244.73549655850542,107.00884955752213
4.5,19.86259794693932,3143.5872,340.6095132743363,127.70575221238938
4.5,20.167858831776112,2952.9646,510.3841201716738,130.41523605150215
4.5,22.029479205828693,3380.128,127.14208633093526,133.73920863309354
4.5,24.01061286143635,3477.4807,39.41937925813777,138.9878879636639
4.5,20.14620787670829,3021.7874,444.51935483870966,143.4225806451613
4.5,18.89419914113262,3072.404,399.0293398533007,142.61002444987776
4.5,15.896119481793178,3304.9504,191.4594127806563,143.25906735751295
4.5,20.22188480275061,3242.2524,246.14300960512273,146.5837780149413
4.5,19.169371866278123,2914.2708,534.0166270783848,163.7268408551069
4.5,13.841529947805137,3501.5618,10.015945330296127,165.1389521640091
4.5,15.521059916971078,2961.9038,491.6485507246377,164.375
4.5,21.569021280558562,3394.9822,102.56941838649155,174.50750469043152
4.5,20.02670922926573,3206.737,269.99020674646357,175.29706202393908
4.5,19.552571814087948,3308.6,177.02054794520546,180.14954337899545
4.5,21.10885650493155,3264.693,212.78452497551422,194.18217433888344
4.5,16.475819633266667,2944.2986,498.93247588424435,192.7186495176849
4.5,18.708502259922472,3111.1868,347.45261845386534,199.47256857855362
4.5,22.285530029367123,3348.633,135.0377855887522,203.55008787346222
4.5,18.1520346712764,3482.252,17.602649006622517,202.33774834437085
4.5,18.331466064093718,3217.246,251.15194805194804,205.0038961038961
4.5,15.964608034546634,2969.7217,471.50513698630135,206.50342465753425
4.5,14.904270627498533,2829.8103,597.4145383104126,203.9056974459725
4.5,15.064457912440844,2871.8845,555.6,217.1076923076923
4.5,17.125232370995697,3287.106,184.9702380952381,223.6904761904762
4.5,17.664642701427326,3238.6392,225.2195804195804,230.84055944055945
4.5,22.14802434443032,2917.46,508.7259786476868,238.05871886120997
4.5,20.532432312219147,3453.988,33.33747412008282,236.36438923395445
4.5,18.031421809515958,2968.3271,463.35838926174495,237.4053691275168
4.5,18.591499847376262,3154.5781,297.05808080808083,239.1679292929293
4.5,19.95029196250983,3360.211,115.64473684210526,239.75
4.5,19.429422412595812,3112.2327,334.9341040462428,241.53757225433526
4.5,18.963366666430737,3316.31,153.90291262135923,242.16747572815535
4.5,19.95029196250983,3170.973,274.3793859649123,270.2160087719298
4.5,19.552571814087948,3417.8142,56.10502283105023,271.13812785388126
4.5,19.574879376179386,3210.4966,238.74715261958997,274.35421412300684
4.5,17.277459652450016,2868.3872,540.1900584795321,278.1140350877193
4.5,18.259905090615884,3458.9924,15.760471204188482,290.8494764397906
4.5,19.226203807952352,3004.7952,414.3305785123967,296.0318772136954
4.5,22.86547594293677,3081.525,344.135225375626,304.7061769616027
4.5,21.304360689572523,3150.0676,283.81442307692305,306.73269230769233
4.5,17.750902369549063,3038.7437,381.4916897506925,307.3157894736842
4.5,18.103885953391536,2897.1714,506.62849533954727,308.09454061251665
4.5,17.922176242343124,3391.687,70.14673913043478,307.70108695652175
4.5,20.60669089931796,3329.7773,122.36793422404934,317.3175745118191
4.5,20.775428135065862,3267.2996,174.2669362992922,329.49443882709807
4.5,17.787742746161534,2999.056,410.09793103448277,330.64827586206894
4.5,20.28652604849918,3412.0786,45.02439024390244,336.5047720042418
4.5,18.319558647401045,2845.718,545.3862158647594,332.08062418725615
4.5,23.45899376730759,3197.154,234.35844567803332,336.3806502775575
4.5,19.282868250916092,2946.838,454.62089201877933,338.25704225352115
4.5,17.982950157826572,3104.2896,315.67881241565453,339.6531713900135
4.5,19.45187120392244,3041.2441,369.318339100346,345.56286043829294
4.5,14.291399615717538,3446.8481,11.692307692307692,351.517094017094
4.5,17.26482531097795,3374.993,74.77891654465593,351.54904831625186
4.5,18.35525772376749,2884.6213,505.77720207253884,353.3834196891192
4.5,17.490847190480622,3142.6284,277.1155492154066,356.8559201141227
4.5,18.176061200219564,3237.5955,192.44782034346102,362.1704095112285
4.5,17.60276985737822,2975.3584,422.2338028169014,365.54647887323944
4.5,16.868467722100117,3112.2632,299.46932515337426,375.3128834355828
4.5,19.123784710507543,3398.4998,47.24463007159905,379.25894988066824
4.5,21.84046685935139,3291.1533,141.39158279963402,379.33577310155533
4.5,16.72556707659108,3202.2805,218.14664586583464,383.4399375975039
4.5,20.25423121340516,3013.4133,383.95425531914896,387.76702127659576
4.5,20.691231524673924,3159.6409,254.53414882772682,389.27217125382265
4.5,17.836744885136284,2952.6396,434.79835390946505,397.0987654320988
4.5,17.3907556837855,2853.5269,522.5945165945166,394.13419913419915
4.5,17.726299582438408,3079.049,320.43888888888887,409.1222222222222
4.5,18.755098850801545,3420.6438,21.353598014888338,409.16625310173697
4.5,18.34336575120479,3377.8145,58.51750972762646,411.8573281452659
4.5,21.386143564912054,3313.5347,114.01717557251908,412.72137404580155
4.5,17.44087323923119,3194.277,217.1090387374462,418.7532281205165
4.5,15.785919751215587,2973.807,410.4063047285464,419.2626970227671
4.5,22.049280988888167,3253.5981,162.08527827648115,432.278276481149
4.5,22.334434038208585,3126.205,273.912510936133,434.755905511811
4.5,19.429422412595812,2985.9915,391.6670520231214,455.95953757225436
4.5,14.933523394853008,3321.9614,97.17808219178082,457.7240704500978
4.5,18.39088750376898,3171.5317,227.2967741935484,463.1083870967742
4.5,18.824777476614617,3085.8423,301.4741379310345,467.0923645320197
4.5,19.33936666748563,3256.9626,151.56242707117852,470.7292882147025
4.5,17.3027006588262,3034.9033,344.44460641399417,474.6618075801749
4.5,17.29008476166301,3409.177,17.115328467153283,477.5226277372263
4.5,20.796424025350916,2923.2505,441.56912209889003,477.6902119071645
4.5,12.359071899161574,3130.6423,261.3257142857143,471.48857142857145
4.5,16.34284070635832,3335.4644,80.84313725490196,483.34150326797385
4.5,16.12779395881998,2861.9077,492.3724832214765,489.2365771812081
4.5,15.12228713817836,3182.7568,207.75572519083968,513.5038167938932
5.0,20.113687745940158,2870.0127,625.747572815534,16.800431499460625
5.0,17.176124704205314,3505.4368,50.2707100591716,19.54733727810651
5.0,16.35618725060507,3094.9795,421.91190864600327,15.486133768352365
5.0,18.8710869622783,2820.715,670.6973039215686,16.587009803921568
5.0,20.785928731205143,3445.9666,103.8020202020202,20.433333333333334
5.0,13.667016574146695,2341.6702,1113.3878504672898,13.549065420560748
5.0,15.379828045582094,3538.9407,20.415129151291513,19.19741697416974
5.0,17.010167916558597,3040.8726,469.81447963800906,18.18099547511312
5.0,26.65502148155066,2758.409,722.3673218673218,29.4477886977887
5.0,21.29411574515246,3337.6934,197.98748796920114,30.478344562078924
5.0,26.980491676766345,2707.4668,764.7116306954437,41.00479616306954
5.0,29.602861332887578,2594.2366,865.9397410358566,48.748505976095615
5.0,15.577194132449506,3245.8486,277.8201438848921,38.805755395683455
5.0,22.635280725763966,2786.7742,686.037478705281,56.27512776831345
5.0,19.730326123009696,3282.1838,240.45627802690584,51.25896860986547
5.0,25.75571617425875,2374.3562,1063.6631578947367,59.725
5.0,16.85552681668776,2259.6528,1172.995391705069,53.55299539170507
5.0,20.372395325637626,3397.2126,134.41324921135646,60.62145110410094
5.0,19.39570050853334,2901.4495,579.1728538283063,64.88979118329466
5.0,24.16461573003962,2840.7224,633.0964125560538,67.1576980568012
5.0,20.994837786651384,3473.3792,64.3970297029703,66.70990099009902
5.0,13.873023799550444,3136.2466,365.4421768707483,70.09070294784581
5.0,12.411926332322679,3243.0083,269.3314447592068,70.02832861189802
5.0,16.660207049021963,3031.4583,456.69182389937106,80.7248427672956
5.0,16.10071116228236,3095.146,397.15488215488216,85.55892255892256
5.0,26.7449206287832,2617.454,825.6827333740085,97.27699816961562
5.0,13.392842067287097,3355.024,163.5669099756691,88.26277372262774
5.0,20.901087112318475,2917.8042,551.1088911088912,102.49350649350649
5.0,26.05055817962138,2324.3728,1090.9794212218649,106.25594855305467
5.0,20.1786755978162,3425.6235,96.7706323687031,101.47802786709539
5.0,27.085427418169914,2407.9114,1012.2992266508031,109.18738845925044
5.0,20.157036261191685,3255.975,246.19763694951666,106.26852846401718
5.0,25.772655154172227,3172.9941,319.83180026281207,110.28120893561103
5.0,14.742342882992837,3052.9348,430.2971887550201,100.3714859437751
5.0,29.998267055959204,2467.7068,953.8588748787585,120.55286129970902
5.0,18.696834967075873,3303.9365,197.45068664169787,126.68039950062422
5.0,18.801579960129693,2948.888,514.7827160493828,129.4358024691358
5.0,22.970211129961477,3474.7468,42.41521918941274,136.44995864350705
5.0,21.304360689572523,3378.674,128.22403846153847,134.90865384615384
5.0,26.292351229016834,2811.1438,634.0536616161617,141.31123737373738
5.0,31.30810001702514,2638.956,786.9937666963491,151.41406945681211
5.0,25.534486895945033,2516.867,900.4036144578313,142.0756358768407
5.0,18.544492187201527,3070.1682,401.00761421319794,142.09390862944161
5.0,33.35968389847008,2335.8877,1059.0223529411765,158.49529411764706
5.0,17.97081181681622,3018.085,447.96351351351353,144.0554054054054
5.0,14.21485166503207,3237.4297,250.8876889848812,147.30453563714903
5.0,20.532432312219147,3158.923,314.7743271221532,167.69254658385094
5.0,19.406947653873186,2910.211,537.172653534183,165.0162224797219
5.0,19.31678713069406,2273.7678,1112.272514619883,168.74970760233919
5.0,13.409125163960107,3501.5618,10.225728155339805,165.83009708737865
5.0,20.59609892180023,3392.729,104.25102880658436,174.46502057613168
5.0,18.6383889504647,3203.3677,272.4962311557789,175.93718592964825
