x,y
5568.8732727850975,1443.2682926829275
5566.398972921355,1519.5192741443138
5558.985838261292,1595.4693278176317
5546.6631250606715,1670.8187135393118
5529.479465438784,1745.2700617077703
5507.50267544969,1818.5295468653721
5480.8194874432365,1890.308047293275
5449.535207772096,1960.322286042768
5413.7733011957025,2028.2959488999695
5373.674903621251,2093.960774871795
5329.3982651047545,2157.0576148895393
5281.118125310363,2217.3374545518564
5229.02502389275,2274.562396870838
5173.324548524135,2328.5066011427407
5114.236523533671,2378.957174238066
5051.994142361245,2425.715010793481
4986.8430472495065,2468.5955789897253
4919.040359806157,2507.429648814396
4848.853666262432,2542.0639599354945
4776.559961432501,2572.361826549937
4702.444555541474,2598.203676819975
4626.799948236296,2619.487524768612
4549.924674223264,2636.1293727716584
4472.12212508794,2648.063543057984
4393.699351947153,2655.242936909673
4314.965853658537,2657.6392205391453
4236.23235536992,2655.242936909673
4157.809582229133,2648.063543057984
4080.0070330938083,2636.1293727716584
4003.131759080778,2619.487524768612
3927.487151775599,2598.203676819975
3853.3717458845726,2572.361826549937
3781.078041054641,2542.0639599354945
3710.8913475109166,2507.4296488143955
3643.088660067566,2468.5955789897253
3577.9375649558274,2425.715010793481
3515.6951837834017,2378.957174238066
3456.607158792938,2328.5066011427407
3400.906683424323,2274.562396870838
3348.8135820067096,2217.337454551856
3300.533442212319,2157.0576148895393
3256.256803695822,2093.960774871795
3216.1584061213707,2028.2959488999695
3180.396499544977,1960.3222860427677
3149.1122198738362,1890.3080472932747
3122.429031867383,1818.5295468653717
3100.452241878289,1745.2700617077703
3083.2685822564017,1670.8187135393116
3070.9458690557813,1595.4693278176314
3063.532734395718,1519.5192741443134
3061.0584345319758,1443.268292682927
3063.532734395718,1367.0173112215414
3070.9458690557813,1291.0672575482233
3083.2685822564017,1215.7178718265432
3100.452241878289,1141.2665236580845
3122.429031867383,1068.0070385004826
3149.1122198738367,996.2285380725796
3180.396499544977,926.2142993230871
3216.1584061213707,858.2406364658855
3256.256803695822,792.5758104940599
3300.533442212319,729.4789704763156
3348.81358200671,669.1991308139986
3400.906683424323,611.9741884950172
3456.607158792938,558.0299842231143
3515.695183783402,507.57941112778894
3577.937564955827,460.8215745723742
3643.0886600675667,417.94100637612974
3710.8913475109166,379.10693655145906
3781.0780410546417,344.47262543036027
3853.3717458845726,314.17475881591804
3927.487151775599,288.3329085458797
4003.1317590807785,267.04906059724317
4080.0070330938083,250.4072125941966
4157.809582229134,238.47304230787063
4236.23235536992,231.29364845618193
4314.965853658537,228.8973648267097
4393.699351947154,231.29364845618193
4472.12212508794,238.47304230787063
4549.924674223265,250.4072125941966
4626.799948236296,267.04906059724317
4702.444555541473,288.3329085458797
4776.559961432501,314.17475881591827
4848.853666262432,344.4726254303607
4919.0403598061575,379.1069365514593
4986.843047249507,417.94100637612996
5051.994142361246,460.8215745723745
5114.236523533672,507.5794111277894
5173.324548524135,558.0299842231144
5229.025023892751,611.9741884950176
5281.118125310363,669.199130813999
5329.3982651047545,729.4789704763165
5373.674903621251,792.5758104940603
5413.7733011957025,858.2406364658855
5449.535207772096,926.2142993230876
5480.819487443237,996.22853807258
5507.50267544969,1068.0070385004838
5529.479465438784,1141.2665236580851
5546.6631250606715,1215.7178718265432
5558.985838261292,1291.0672575482238
5566.398972921355,1367.0173112215414
