time_min,radius_um,distance_um,cx,cy
1.0,38.00946980836683,2499.3586423987936,862.6623735050598,27.832336706531738
1.0,41.62691252368613,2201.335759611709,1178.4828379674018,30.008437200383508
1.0,24.71939905805595,2128.557516626828,1263.7803153887983,14.345296356715606
1.0,45.559903650289904,1809.502466919318,1599.8693773011046,37.19273251160557
1.0,24.946862462019666,1688.0313418107407,1745.8820074746395,15.632140950347036
1.0,31.50392430397875,1609.1928991132033,1830.164713759625,22.92233009708738
1.0,44.63151588959692,1146.974602284659,2361.3054211843205,30.74512093411176
1.0,54.78214189180122,1309.364674519958,2156.9947962798938,48.88928255093003
1.0,33.038074711195186,897.3576300297345,2671.4520547945203,30.751902587519027
1.0,24.658836944056127,2954.773234343198,388.2300546448087,22.066120218579236
1.0,18.164425566244756,3186.870767179761,149.28197381671703,18.041289023162136
1.0,41.742493239529885,2558.8231680901254,792.6578947368421,46.45785659801678
1.0,42.997242535860046,2377.6033585833425,985.6434219985622,41.92235801581596
1.0,57.7869901704071,2634.6869899522867,704.6109452736318,68.87442786069651
1.0,27.043136811956273,3042.7638036345866,290.4466151749205,40.92594275329396
1.0,57.870304375839495,2764.3988122108085,568.5591824585772,71.13711677745808
1.0,38.89945862196763,2021.3237903246732,1359.9462011418534,56.42775581906017
1.0,53.24421977323614,973.0537641613627,2545.5508673230192,68.30813408345054
1.0,27.66866985625973,3237.411407540059,86.71831597222223,49.857204861111114
1.0,51.93956579584238,1488.1666463394185,1938.2183766473704,72.51927577287843
1.0,55.50221744099949,1396.5158259621394,2043.5271276022004,70.10872613526048
1.0,45.60728406767401,820.1027370379105,2734.6313099041536,73.3055910543131
1.0,33.48759298906408,1721.189284094451,1686.5905185185186,57.62903703703704
1.0,54.59987852124132,1636.0416471118526,1761.9733615693267,93.29971020954079
1.0,52.420335811786416,700.4729868086301,2870.8424425634826,96.67291414752115
1.0,68.2699276319467,1884.7737472035103,1485.6863905325445,102.9685606330648
1.0,56.35180571903489,2107.5517882673025,1241.4538034948205,115.36507272156534
1.0,48.63243733161139,2423.2757322471825,911.6146389435235,106.60873840966563
1.0,34.68177602700982,1763.0056950183043,1616.7292817679559,105.16878453038674
1.0,44.586824774360366,3114.7419099346203,188.76817650008357,125.12568945345144
1.0,54.60292122951203,2497.371861862579,820.7675247966121,142.23793603031316
1.0,54.596835643399004,1001.9723911809468,2459.1666480882845,138.20042358711405
1.0,18.035923721391388,3290.1223794812036,13.92849846782431,109.64453524004085
1.0,39.19304360673172,2901.1432114298223,409.2355613238157,122.48691325978801
1.0,45.40649056710182,858.2736600777286,2639.424979854956,130.65753424657535
1.0,41.274203653128055,1693.0488104373096,1676.6719329042326,138.44528964306613
1.0,50.043341600906835,1152.1657603292822,2278.254212551413,144.94653044978108
1.0,30.101602256932786,734.3022338849231,2777.3854052071874,152.8980564723139
1.0,46.46259663557436,2002.6246046664737,1332.1823918731723,164.46128982607357
1.0,68.07252724594858,2177.525247721284,1138.0757206367416,187.84289401979063
1.0,65.50798625773284,1499.061883176036,1863.352690669764,189.34998064266358
1.0,64.74267977885724,2632.0344609852314,663.6190249702735,192.22227506936187
1.0,44.96897804535952,609.6320232607028,2906.3200788695367,190.2535326979954
1.0,43.14767066603954,1602.6212355248022,1749.9967874353026,190.07281813314296
1.0,40.75164739496741,1070.6075498720395,2340.1924769907964,196.43477390956383
1.0,58.51551640172922,856.4531798529976,2580.202037845706,213.76166909267346
1.0,56.94714459021558,1772.8579569420604,1552.2725409836066,221.74159836065573
1.0,59.45624101189221,755.6094556812872,2693.3068897452767,225.91267976313563
1.0,30.430951252856257,2808.834727967371,477.2891998564765,205.66666666666666
1.0,24.189490555953114,3213.5266154229416,64.94321408290745,201.83759227711528
1.0,45.632776223493245,1241.9450378665024,2127.065262486038,228.53183341311632
1.0,49.83041855953026,2904.164258151163,370.65315134484143,235.09193095142513
1.0,40.571871855712914,921.9049540098507,2488.4939442874443,234.7745256358498
1.0,42.48805949166737,2357.6369976968977,933.5656175225474,232.9157003497147
1.0,51.654102099871274,1096.0009613218467,2272.332876712329,261.4843088418431
1.0,59.201417376812266,1918.4154026290998,1378.037542662116,270.4837883959044
1.0,46.060377688179074,2545.21271980895,727.8441660140955,269.1263899765074
1.0,20.631063171913443,3129.8952491424775,140.29352068696332,236.15144418423108
1.0,31.020323510726612,3234.555473207144,24.62396408839779,270.6975138121547
1.0,44.48237089144328,2263.5341197104394,1013.1780016792611,284.4384550797649
1.0,65.00389492692092,2727.4184504811305,530.8089171974523,303.48470551230633
1.0,42.80361261141745,2020.3572989434606,1264.057852738484,289.44305404425097
1.0,52.315644141833275,1788.6920845170662,1502.2296952774068,301.64720165108656
1.0,48.84037846694297,3023.0632046777487,231.09012397269814,300.0293912801226
1.0,53.97865749860072,586.7340173588099,2831.994754247919,316.86041737940474
1.0,54.02480494440518,1629.9144695399254,1665.2575136612022,313.42133424408013
1.0,59.7628190774383,898.1487214944904,2463.052190901479,319.09973020746116
1.0,64.81705393293674,662.2015932892169,2719.827428029105,346.41577032584627
1.0,50.75536274300411,2383.101747168873,874.4031987617697,331.83335483038826
1.0,52.07373551094671,1106.3133105630845,2223.350202181105,329.8762406567823
1.0,49.94364695059309,988.6908990195769,2333.8885040628747,367.1900892500333
1.0,56.70448553010704,2603.6808471163527,637.8531569701354,369.32200062002687
